fecha,altura_astronomica_m,altura_medida_m
2026-07-09T00:45:00,0.46,0.84
2026-07-09T01:45:00,0.37,0.75
2026-07-09T02:45:00,0.35,0.7
2026-07-09T03:45:00,0.42,0.73
2026-07-09T04:45:00,0.6,0.92
2026-07-09T05:45:00,0.86,1.23
2026-07-09T06:45:00,1.09,1.44
2026-07-09T07:45:00,1.21,
2026-07-09T08:45:00,1.22,1.58
2026-07-09T09:45:00,1.16,1.24
2026-07-09T10:45:00,1.07,1.44
2026-07-09T11:45:00,0.94,
2026-07-09T12:45:00,0.78,1.14
2026-07-09T13:45:00,0.65,1.0
2026-07-09T14:45:00,0.59,0.87
2026-07-09T15:45:00,0.58,0.86
2026-07-09T16:45:00,0.66,0.99
2026-07-09T17:45:00,0.82,1.21
2026-07-09T18:45:00,0.99,1.36
2026-07-09T19:45:00,1.08,1.51
2026-07-09T20:45:00,1.06,1.5
2026-07-09T21:45:00,0.98,
2026-07-09T22:45:00,0.87,1.3
2026-07-09T23:45:00,0.75,
