fecha,altura_astronomica_m,altura_medida_m
2026-07-11T00:45:00,0.78,1.04
2026-07-11T01:45:00,0.62,0.87
2026-07-11T02:45:00,0.46,0.7
2026-07-11T03:45:00,0.36,0.56
2026-07-11T04:45:00,0.33,0.49
2026-07-11T05:45:00,0.39,0.55
2026-07-11T06:45:00,0.56,0.79
2026-07-11T07:45:00,0.81,1.06
2026-07-11T08:45:00,1.04,1.27
2026-07-11T09:45:00,1.15,1.42
2026-07-11T10:45:00,1.15,1.43
2026-07-11T11:45:00,1.09,1.37
2026-07-11T12:45:00,0.99,1.25
2026-07-11T13:45:00,0.86,
2026-07-11T14:45:00,0.73,0.9
2026-07-11T15:45:00,0.64,0.76
2026-07-11T16:45:00,0.6,0.72
2026-07-11T17:45:00,0.62,0.76
2026-07-11T18:45:00,0.73,0.92
2026-07-11T19:45:00,0.93,1.19
2026-07-11T20:45:00,1.14,1.44
2026-07-11T21:45:00,1.26,1.56
2026-07-11T22:45:00,1.24,1.53
2026-07-11T23:45:00,1.14,1.47
