fecha,altura_astronomica_m,altura_medida_m
2026-07-13T00:45:00,1.24,1.35
2026-07-13T01:45:00,1.09,1.19
2026-07-13T02:45:00,0.91,1.03
2026-07-13T03:45:00,0.72,0.88
2026-07-13T04:45:00,0.55,0.63
2026-07-13T05:45:00,0.42,0.51
2026-07-13T06:45:00,0.34,0.34
2026-07-13T07:45:00,0.35,0.32
2026-07-13T08:45:00,0.49,0.38
2026-07-13T09:45:00,0.73,0.61
2026-07-13T10:45:00,0.94,0.84
2026-07-13T11:45:00,1.04,0.93
2026-07-13T12:45:00,1.04,0.9
2026-07-13T13:45:00,0.99,0.83
2026-07-13T14:45:00,0.91,0.74
2026-07-13T15:45:00,0.81,0.62
2026-07-13T16:45:00,0.7,0.47
2026-07-13T17:45:00,0.61,0.34
2026-07-13T18:45:00,0.57,0.27
2026-07-13T19:45:00,0.58,0.22
2026-07-13T20:45:00,0.72,0.25
2026-07-13T21:45:00,0.98,0.43
2026-07-13T22:45:00,1.26,0.65
2026-07-13T23:45:00,1.42,0.83
