fecha,nivel
2026-09-01T00:00:00,1.03
2026-09-01T00:12:00,1.008
2026-09-01T00:18:00,0.993
2026-09-01T00:24:00,0.937
2026-09-01T00:30:00,0.945
2026-09-01T00:36:00,0.907
2026-09-01T00:42:00,0.875
2026-09-01T00:48:00,0.837
2026-09-01T00:54:00,0.932
2026-09-01T01:00:00,0.872
2026-09-01T01:06:00,0.858
2026-09-01T01:12:00,0.814
2026-09-01T01:18:00,0.829
2026-09-01T01:24:00,0.765
2026-09-01T01:30:00,0.771
2026-09-01T01:36:00,0.791
2026-09-01T01:42:00,0.683
2026-09-01T01:48:00,0.707
2026-09-01T01:54:00,0.736
2026-09-01T02:00:00,0.694
2026-09-01T02:06:00,0.639
2026-09-01T02:12:00,0.678
2026-09-01T02:18:00,0.663
2026-09-01T02:24:00,0.648
2026-09-01T02:30:00,0.609
2026-09-01T02:36:00,0.63
2026-09-01T02:42:00,0.602
2026-09-01T02:48:00,0.581
2026-09-01T02:54:00,0.634
2026-09-01T03:00:00,0.61
2026-09-01T03:06:00,0.546
2026-09-01T03:12:00,0.471
2026-09-01T03:18:00,0.483
2026-09-01T03:24:00,0.536
2026-09-01T03:30:00,0.493
2026-09-01T03:36:00,0.462
2026-09-01T03:42:00,0.478
2026-09-01T03:48:00,0.487
2026-09-01T03:54:00,0.449
2026-09-01T04:00:00,0.511
2026-09-01T04:06:00,0.44
2026-09-01T04:12:00,0.445
2026-09-01T04:18:00,0.521
2026-09-01T04:24:00,0.43
2026-09-01T04:30:00,0.46
2026-09-01T04:36:00,0.397
2026-09-01T04:42:00,0.484
2026-09-01T04:48:00,0.493
2026-09-01T04:54:00,0.491
2026-09-01T05:00:00,0.547
2026-09-01T05:06:00,0.535
2026-09-01T05:12:00,0.572
2026-09-01T05:18:00,0.598
2026-09-01T05:24:00,0.535
2026-09-01T05:30:00,0.626
2026-09-01T05:36:00,0.675
2026-09-01T05:42:00,0.641
2026-09-01T05:48:00,0.676
2026-09-01T05:54:00,0.747
2026-09-01T06:00:00,0.735
2026-09-01T06:06:00,0.791
2026-09-01T06:12:00,0.729
2026-09-01T06:18:00,0.74
2026-09-01T06:24:00,0.864
2026-09-01T06:30:00,0.825
2026-09-01T06:36:00,0.871
2026-09-01T06:42:00,1.012
2026-09-01T06:48:00,0.954
2026-09-01T06:54:00,0.917
2026-09-01T07:00:00,1.019
2026-09-01T07:06:00,1.023
2026-09-01T07:12:00,1.029
2026-09-01T07:18:00,1.106
2026-09-01T07:24:00,1.121
2026-09-01T07:30:00,1.175
2026-09-01T07:36:00,1.14
2026-09-01T07:42:00,1.213
2026-09-01T07:48:00,1.232
2026-09-01T07:54:00,1.189
2026-09-01T08:00:00,1.283
2026-09-01T08:06:00,1.305
2026-09-01T08:12:00,1.396
2026-09-01T08:18:00,1.385
2026-09-01T08:24:00,1.351
2026-09-01T08:30:00,1.436
2026-09-01T08:36:00,1.45
2026-09-01T08:42:00,1.374
2026-09-01T08:48:00,1.449
2026-09-01T08:54:00,1.455
2026-09-01T09:00:00,1.438
2026-09-01T09:06:00,1.467
2026-09-01T09:12:00,1.514
2026-09-01T09:18:00,1.551
2026-09-01T11:12:00,1.296
2026-09-01T11:18:00,1.24
2026-09-01T11:24:00,1.196
2026-09-01T11:30:00,1.141
2026-09-01T11:36:00,1.164
2026-09-01T11:42:00,1.093
2026-09-01T11:48:00,1.074
2026-09-01T11:54:00,1.047
2026-09-01T12:00:00,0.996
2026-09-01T12:06:00,1.07
2026-09-01T12:12:00,1.075
2026-09-01T12:18:00,0.978
2026-09-01T12:24:00,1.062
2026-09-01T12:30:00,0.978
2026-09-01T12:36:00,0.918
2026-09-01T12:42:00,0.966
2026-09-01T12:48:00,0.919
2026-09-01T12:54:00,0.936
2026-09-01T13:00:00,0.944
2026-09-01T13:06:00,0.935
2026-09-01T13:12:00,0.889
2026-09-01T13:18:00,0.841
2026-09-01T13:24:00,0.842
2026-09-01T13:30:00,0.836
2026-09-01T13:36:00,0.797
2026-09-01T13:42:00,0.766
2026-09-01T13:48:00,0.747
2026-09-01T13:54:00,0.786
2026-09-01T14:00:00,0.78
2026-09-01T14:06:00,0.724
2026-09-01T14:12:00,0.676
2026-09-01T14:18:00,0.717
2026-09-01T14:24:00,0.737
2026-09-01T14:30:00,0.636
2026-09-01T14:36:00,0.664
2026-09-01T14:42:00,0.644
2026-09-01T14:48:00,0.637
2026-09-01T14:54:00,0.689
2026-09-01T15:00:00,0.653
2026-09-01T15:06:00,0.656
2026-09-01T15:12:00,0.728
2026-09-01T15:18:00,0.648
2026-09-01T15:24:00,0.594
2026-09-01T15:30:00,0.689
2026-09-01T15:36:00,0.673
2026-09-01T15:42:00,0.592
2026-09-01T15:48:00,0.608
2026-09-01T15:54:00,0.725
2026-09-01T16:00:00,0.644
2026-09-01T16:06:00,0.546
2026-09-01T16:12:00,0.633
2026-09-01T16:18:00,0.638
2026-09-01T16:24:00,0.607
2026-09-01T16:30:00,0.587
2026-09-01T16:36:00,0.585
2026-09-01T16:42:00,0.623
2026-09-01T16:48:00,0.65
2026-09-01T16:54:00,0.618
2026-09-01T17:00:00,0.637
2026-09-01T17:06:00,0.643
2026-09-01T17:12:00,0.713
2026-09-01T17:18:00,0.74
2026-09-01T17:24:00,0.718
2026-09-01T17:30:00,0.777
2026-09-01T17:36:00,0.787
2026-09-01T17:42:00,0.772
2026-09-01T17:48:00,0.826
2026-09-01T17:54:00,0.9
2026-09-01T18:00:00,0.884
2026-09-01T18:06:00,0.886
2026-09-01T18:12:00,0.998
2026-09-01T18:18:00,0.948
2026-09-01T18:24:00,0.992
2026-09-01T18:30:00,1.055
2026-09-01T18:36:00,1.074
2026-09-01T18:42:00,1.11
2026-09-01T18:48:00,1.186
2026-09-01T18:54:00,1.173
2026-09-01T19:00:00,1.218
2026-09-01T19:06:00,1.337
2026-09-01T19:12:00,1.331
2026-09-01T19:18:00,1.293
2026-09-01T19:24:00,1.397
2026-09-01T19:30:00,1.386
2026-09-01T19:36:00,1.4
2026-09-01T19:42:00,1.439
2026-09-01T19:48:00,1.457
2026-09-01T19:54:00,1.47
2026-09-01T20:00:00,1.485
2026-09-01T20:06:00,1.515
2026-09-01T20:12:00,1.567
2026-09-01T20:18:00,1.564
2026-09-01T20:24:00,1.547
2026-09-01T20:30:00,1.672
2026-09-01T20:36:00,1.619
2026-09-01T20:42:00,1.638
2026-09-01T20:48:00,1.713
2026-09-01T20:54:00,1.677
2026-09-01T21:00:00,1.683
2026-09-01T21:06:00,1.69
2026-09-01T21:12:00,1.744
2026-09-01T21:18:00,1.744
2026-09-01T21:24:00,1.778
2026-09-01T21:30:00,1.817
2026-09-01T21:36:00,1.8
2026-09-01T21:42:00,1.79
2026-09-01T21:48:00,1.843
2026-09-01T21:54:00,1.784
2026-09-01T22:00:00,1.86
2026-09-01T22:06:00,1.822
2026-09-01T22:12:00,1.819
2026-09-01T22:18:00,1.772
2026-09-01T22:24:00,1.721
2026-09-01T22:30:00,1.743
2026-09-01T22:36:00,1.734
2026-09-01T22:42:00,1.734
2026-09-01T22:48:00,1.695
2026-09-01T22:54:00,1.722
2026-09-01T23:00:00,1.6
