fecha,nivel
2026-09-25T00:00:00,0.525
2026-09-25T00:12:00,0.523
2026-09-25T00:18:00,0.506
2026-09-25T00:24:00,0.517
2026-09-25T00:36:00,0.539
2026-09-25T00:42:00,0.494
2026-09-25T00:48:00,0.582
2026-09-25T00:54:00,0.543
2026-09-25T01:00:00,0.518
2026-09-25T01:06:00,0.543
2026-09-25T01:12:00,0.548
2026-09-25T01:18:00,0.559
2026-09-25T01:24:00,0.582
2026-09-25T01:30:00,0.571
2026-09-25T01:36:00,0.616
2026-09-25T01:42:00,0.651
2026-09-25T01:48:00,0.664
2026-09-25T01:54:00,0.67
2026-09-25T02:00:00,0.702
2026-09-25T02:06:00,0.795
2026-09-25T02:12:00,0.732
2026-09-25T02:18:00,0.671
2026-09-25T02:24:00,0.71
2026-09-25T02:30:00,0.738
2026-09-25T02:36:00,0.747
2026-09-25T02:42:00,0.828
2026-09-25T02:48:00,0.881
2026-09-25T02:54:00,0.823
2026-09-25T03:00:00,0.915
2026-09-25T03:06:00,1.005
2026-09-25T03:12:00,1.0
2026-09-25T03:18:00,0.969
2026-09-25T03:24:00,0.996
2026-09-25T03:30:00,1.078
2026-09-25T03:36:00,1.06
2026-09-25T03:42:00,1.098
2026-09-25T03:48:00,1.09
2026-09-25T03:54:00,1.144
2026-09-25T04:00:00,1.214
2026-09-25T04:06:00,1.227
2026-09-25T04:12:00,1.172
2026-09-25T04:18:00,1.215
2026-09-25T04:24:00,1.229
2026-09-25T04:30:00,1.289
2026-09-25T04:36:00,1.353
2026-09-25T04:42:00,1.415
2026-09-25T04:48:00,1.409
2026-09-25T04:54:00,1.435
2026-09-25T05:00:00,1.421
2026-09-25T05:06:00,1.434
2026-09-25T05:12:00,1.413
2026-09-25T05:18:00,1.393
2026-09-25T05:24:00,1.392
2026-09-25T05:30:00,1.476
2026-09-25T05:36:00,1.437
2026-09-25T05:42:00,1.404
2026-09-25T05:48:00,1.462
2026-09-25T05:54:00,1.477
2026-09-25T06:00:00,1.451
2026-09-25T06:06:00,1.451
2026-09-25T06:12:00,1.445
