fecha,nivel
2026-08-20T00:00:00,1.6
2026-08-20T00:12:00,1.489
2026-08-20T00:18:00,1.5
2026-08-20T00:24:00,1.438
2026-08-20T00:30:00,1.424
2026-08-20T00:36:00,1.427
2026-08-20T00:42:00,1.441
2026-08-20T00:48:00,1.509
2026-08-20T00:54:00,1.388
2026-08-20T01:00:00,1.386
2026-08-20T01:06:00,1.387
2026-08-20T01:12:00,1.408
2026-08-20T01:18:00,1.406
2026-08-20T01:24:00,1.275
2026-08-20T01:30:00,1.246
2026-08-20T01:36:00,1.207
2026-08-20T01:42:00,1.252
2026-08-20T01:48:00,1.215
2026-08-20T01:54:00,1.098
2026-08-20T02:00:00,1.116
2026-08-20T02:06:00,1.108
2026-08-20T02:12:00,1.066
2026-08-20T02:18:00,1.071
2026-08-20T02:24:00,1.116
2026-08-20T02:30:00,1.016
2026-08-20T02:36:00,1.054
2026-08-20T02:42:00,1.026
2026-08-20T02:48:00,0.95
2026-08-20T02:54:00,0.992
2026-08-20T03:00:00,0.935
2026-08-20T03:06:00,0.928
2026-08-20T03:12:00,0.966
2026-08-20T03:18:00,0.908
2026-08-20T03:24:00,0.932
2026-08-20T03:30:00,0.868
2026-08-20T03:36:00,0.88
2026-08-20T03:42:00,0.877
2026-08-20T03:48:00,0.872
2026-08-20T03:54:00,0.756
2026-08-20T04:00:00,0.814
2026-08-20T04:06:00,0.863
2026-08-20T04:12:00,0.761
2026-08-20T04:18:00,0.788
2026-08-20T04:24:00,0.794
2026-08-20T04:30:00,0.716
2026-08-20T04:36:00,0.736
2026-08-20T04:42:00,0.767
2026-08-20T04:48:00,0.742
2026-08-20T04:54:00,0.766
2026-08-20T05:00:00,0.712
2026-08-20T05:06:00,0.641
2026-08-20T05:12:00,0.614
2026-08-20T05:18:00,0.753
2026-08-20T05:24:00,0.691
2026-08-20T05:30:00,0.581
2026-08-20T05:36:00,0.607
2026-08-20T05:42:00,0.548
2026-08-20T05:48:00,0.593
2026-08-20T05:54:00,0.63
