fecha,nivel
2026-09-23T00:00:00,0.161
2026-09-23T00:12:00,0.278
2026-09-23T00:18:00,0.212
2026-09-23T00:24:00,0.259
2026-09-23T00:30:00,0.16
2026-09-23T00:36:00,0.18
2026-09-23T00:42:00,0.316
2026-09-23T00:48:00,0.317
2026-09-23T00:54:00,0.322
2026-09-23T01:00:00,0.287
2026-09-23T01:06:00,0.4
2026-09-23T01:12:00,0.307
2026-09-23T01:18:00,0.304
2026-09-23T01:24:00,0.501
2026-09-23T01:30:00,0.46
2026-09-23T01:36:00,0.328
2026-09-23T01:42:00,0.528
2026-09-23T01:48:00,0.489
2026-09-23T01:54:00,0.452
2026-09-23T02:00:00,0.557
2026-09-23T02:06:00,0.477
2026-09-23T02:12:00,0.568
2026-09-23T02:18:00,0.553
2026-09-23T02:24:00,0.511
2026-09-23T02:30:00,0.654
2026-09-23T02:36:00,0.719
2026-09-23T02:42:00,0.588
2026-09-23T02:48:00,0.591
2026-09-23T02:54:00,0.738
2026-09-23T03:00:00,0.703
2026-09-23T03:06:00,0.683
2026-09-23T03:12:00,0.734
2026-09-23T03:18:00,0.816
2026-09-23T03:24:00,0.715
2026-09-23T03:30:00,0.785
2026-09-23T03:36:00,0.836
2026-09-23T03:42:00,0.868
2026-09-23T03:48:00,0.8
2026-09-23T03:54:00,0.997
2026-09-23T04:00:00,0.819
2026-09-23T04:06:00,0.743
2026-09-23T04:12:00,0.916
2026-09-23T04:18:00,0.941
2026-09-23T04:24:00,0.915
2026-09-23T04:30:00,0.895
2026-09-23T04:36:00,0.893
2026-09-23T04:42:00,0.887
2026-09-23T04:48:00,0.87
2026-09-23T04:54:00,0.92
2026-09-23T05:00:00,0.83
2026-09-23T05:06:00,0.883
2026-09-23T05:12:00,0.894
2026-09-23T05:18:00,0.811
2026-09-23T05:24:00,0.739
2026-09-23T05:30:00,0.834
2026-09-23T05:36:00,0.76
2026-09-23T05:42:00,0.794
2026-09-23T05:48:00,0.803
2026-09-23T05:54:00,0.748
2026-09-23T06:00:00,0.811
2026-09-23T06:06:00,0.802
2026-09-23T06:12:00,0.769
2026-09-23T06:18:00,0.71
2026-09-23T06:24:00,0.766
2026-09-23T06:30:00,0.6
2026-09-23T06:36:00,0.643
2026-09-23T06:42:00,0.542
2026-09-23T06:48:00,0.673
2026-09-23T06:54:00,0.595
2026-09-23T07:00:00,0.633
2026-09-23T07:06:00,0.592
2026-09-23T07:12:00,0.583
2026-09-23T07:18:00,0.555
2026-09-23T07:24:00,0.536
2026-09-23T07:30:00,0.579
2026-09-23T07:36:00,0.457
2026-09-23T07:42:00,0.467
2026-09-23T07:48:00,0.482
2026-09-23T07:54:00,0.422
2026-09-23T08:00:00,0.518
2026-09-23T08:06:00,0.439
2026-09-23T08:12:00,0.394
2026-09-23T08:18:00,0.462
2026-09-23T08:24:00,0.32
2026-09-23T08:30:00,0.395
2026-09-23T08:36:00,0.282
2026-09-23T08:42:00,0.294
2026-09-23T08:48:00,0.378
2026-09-23T08:54:00,0.263
2026-09-23T09:00:00,0.23
2026-09-23T09:06:00,0.357
2026-09-23T09:12:00,0.409
2026-09-23T09:18:00,0.299
2026-09-23T09:24:00,0.35
2026-09-23T09:30:00,0.346
2026-09-23T09:36:00,0.332
2026-09-23T09:42:00,0.291
2026-09-23T09:48:00,0.305
2026-09-23T09:54:00,0.243
2026-09-23T10:00:00,0.387
2026-09-23T10:06:00,0.383
2026-09-23T10:12:00,0.367
2026-09-23T10:18:00,0.33
2026-09-23T10:24:00,0.294
2026-09-23T10:30:00,0.298
2026-09-23T10:36:00,0.31
2026-09-23T10:42:00,0.381
2026-09-23T10:48:00,0.377
2026-09-23T10:54:00,0.325
2026-09-23T11:00:00,0.336
2026-09-23T11:06:00,0.418
2026-09-23T11:12:00,0.371
2026-09-23T11:18:00,0.401
2026-09-23T11:24:00,0.499
2026-09-23T11:30:00,0.404
2026-09-23T11:36:00,0.414
2026-09-23T11:42:00,0.533
2026-09-23T11:48:00,0.495
2026-09-23T11:54:00,0.554
2026-09-23T12:00:00,0.528
2026-09-23T12:06:00,0.582
2026-09-23T12:12:00,0.485
2026-09-23T12:18:00,0.569
2026-09-23T12:24:00,0.617
2026-09-23T12:30:00,0.573
2026-09-23T12:36:00,0.629
2026-09-23T12:42:00,0.725
2026-09-23T12:48:00,0.75
2026-09-23T12:54:00,0.697
2026-09-23T13:00:00,0.738
2026-09-23T13:06:00,0.843
2026-09-23T13:12:00,0.72
2026-09-23T13:18:00,0.828
2026-09-23T13:24:00,0.886
2026-09-23T13:30:00,0.839
2026-09-23T13:36:00,0.935
2026-09-23T13:42:00,0.928
2026-09-23T13:48:00,0.867
2026-09-23T13:54:00,0.959
2026-09-23T14:00:00,1.013
2026-09-23T14:06:00,0.993
2026-09-23T14:12:00,1.035
2026-09-23T14:18:00,1.06
2026-09-23T14:24:00,1.07
2026-09-23T14:30:00,1.073
2026-09-23T14:36:00,1.129
2026-09-23T14:42:00,1.153
2026-09-23T14:48:00,1.2
2026-09-23T14:54:00,1.24
2026-09-23T15:00:00,1.159
2026-09-23T15:06:00,1.157
2026-09-23T15:12:00,1.227
2026-09-23T15:18:00,1.228
2026-09-23T15:24:00,1.243
2026-09-23T15:30:00,1.324
2026-09-23T15:36:00,1.289
2026-09-23T15:42:00,1.272
2026-09-23T15:48:00,1.332
2026-09-23T15:54:00,1.359
2026-09-23T16:00:00,1.36
2026-09-23T16:06:00,1.354
2026-09-23T16:12:00,1.33
2026-09-23T16:18:00,1.302
2026-09-23T16:24:00,1.266
2026-09-23T16:30:00,1.342
2026-09-23T16:36:00,1.339
2026-09-23T16:42:00,1.311
2026-09-23T16:48:00,1.375
2026-09-23T16:54:00,1.282
2026-09-23T17:00:00,1.334
2026-09-23T17:18:00,1.303
2026-09-23T17:24:00,1.308
2026-09-23T17:30:00,1.273
2026-09-23T17:36:00,1.289
2026-09-23T17:42:00,1.261
2026-09-23T17:48:00,1.153
2026-09-23T17:54:00,1.237
2026-09-23T18:00:00,1.24
2026-09-23T18:06:00,1.177
2026-09-23T18:12:00,1.127
2026-09-23T18:18:00,1.119
2026-09-23T18:24:00,1.189
2026-09-23T18:30:00,1.117
2026-09-23T18:36:00,1.139
2026-09-23T18:42:00,1.105
2026-09-23T18:48:00,1.053
2026-09-23T18:54:00,1.0
2026-09-23T19:00:00,1.053
2026-09-23T19:06:00,0.979
2026-09-23T19:12:00,0.925
2026-09-23T19:18:00,0.961
2026-09-23T19:24:00,0.997
2026-09-23T19:30:00,0.906
2026-09-23T19:36:00,0.861
2026-09-23T19:42:00,0.82
2026-09-23T19:48:00,0.906
2026-09-23T19:54:00,0.826
2026-09-23T20:00:00,0.768
2026-09-23T20:06:00,0.772
2026-09-23T20:12:00,0.738
2026-09-23T20:18:00,0.728
2026-09-23T20:24:00,0.684
2026-09-23T20:30:00,0.716
2026-09-23T20:36:00,0.616
2026-09-23T20:42:00,0.584
2026-09-23T20:48:00,0.552
2026-09-23T20:54:00,0.642
2026-09-23T21:00:00,0.567
2026-09-23T21:06:00,0.516
