fecha,nivel
2026-09-13T00:00:00,0.52
2026-09-13T00:12:00,0.534
2026-09-13T00:18:00,0.515
2026-09-13T00:24:00,0.399
2026-09-13T00:30:00,0.452
2026-09-13T00:36:00,0.418
2026-09-13T00:42:00,0.433
2026-09-13T00:48:00,0.427
2026-09-13T00:54:00,0.343
2026-09-13T01:00:00,0.367
2026-09-13T01:06:00,0.399
2026-09-13T01:12:00,0.352
2026-09-13T01:18:00,0.368
2026-09-13T01:24:00,0.359
2026-09-13T01:30:00,0.334
2026-09-13T01:36:00,0.288
2026-09-13T01:42:00,0.369
2026-09-13T01:48:00,0.324
2026-09-13T01:54:00,0.286
2026-09-13T02:00:00,0.27
2026-09-13T02:06:00,0.285
2026-09-13T02:12:00,0.246
2026-09-13T02:18:00,0.242
2026-09-13T02:24:00,0.228
2026-09-13T02:30:00,0.195
2026-09-13T02:36:00,0.208
2026-09-13T02:42:00,0.196
2026-09-13T02:48:00,0.186
2026-09-13T02:54:00,0.227
2026-09-13T03:00:00,0.26
2026-09-13T03:06:00,0.148
2026-09-13T03:12:00,0.228
2026-09-13T03:18:00,0.255
2026-09-13T03:24:00,0.196
2026-09-13T03:30:00,0.188
2026-09-13T03:36:00,0.199
2026-09-13T03:42:00,0.202
2026-09-13T03:48:00,0.207
2026-09-13T03:54:00,0.238
2026-09-13T04:00:00,0.24
2026-09-13T04:06:00,0.256
2026-09-13T04:12:00,0.261
2026-09-13T04:18:00,0.243
2026-09-13T04:24:00,0.274
2026-09-13T04:30:00,0.314
2026-09-13T04:36:00,0.322
2026-09-13T04:42:00,0.353
2026-09-13T04:48:00,0.375
2026-09-13T04:54:00,0.361
2026-09-13T05:00:00,0.415
2026-09-13T05:06:00,0.45
2026-09-13T05:12:00,0.421
2026-09-13T05:18:00,0.442
2026-09-13T05:24:00,0.518
2026-09-13T05:30:00,0.59
2026-09-13T05:36:00,0.598
2026-09-13T05:42:00,0.641
2026-09-13T05:48:00,0.669
2026-09-13T05:54:00,0.688
2026-09-13T06:00:00,0.723
2026-09-13T06:06:00,0.751
2026-09-13T06:12:00,0.819
2026-09-13T06:18:00,0.84
2026-09-13T06:24:00,0.831
2026-09-13T06:30:00,0.882
2026-09-13T06:36:00,0.913
2026-09-13T06:42:00,0.944
2026-09-13T06:48:00,0.973
2026-09-13T06:54:00,0.99
2026-09-13T07:00:00,0.98
2026-09-13T07:06:00,1.033
2026-09-13T07:12:00,1.059
2026-09-13T07:18:00,1.099
2026-09-13T07:24:00,1.095
2026-09-13T07:30:00,1.121
2026-09-13T07:36:00,1.166
2026-09-13T07:42:00,1.158
2026-09-13T07:48:00,1.171
2026-09-13T07:54:00,1.17
2026-09-13T08:00:00,1.236
2026-09-13T08:06:00,1.244
2026-09-13T08:12:00,1.218
2026-09-13T08:18:00,1.207
2026-09-13T08:24:00,1.223
