fecha,nivel
2026-09-17T00:00:00,0.718
2026-09-17T00:12:00,0.602
2026-09-17T00:18:00,0.583
2026-09-17T00:24:00,0.646
2026-09-17T00:30:00,0.565
2026-09-17T00:36:00,0.55
2026-09-17T00:42:00,0.515
2026-09-17T00:48:00,0.472
2026-09-17T00:54:00,0.49
2026-09-17T01:00:00,0.468
2026-09-17T01:06:00,0.452
2026-09-17T01:12:00,0.383
2026-09-17T01:18:00,0.389
2026-09-17T01:24:00,0.452
2026-09-17T01:30:00,0.403
2026-09-17T01:36:00,0.377
2026-09-17T01:42:00,0.309
2026-09-17T01:48:00,0.359
2026-09-17T01:54:00,0.396
2026-09-17T02:00:00,0.347
2026-09-17T02:06:00,0.328
2026-09-17T02:12:00,0.352
2026-09-17T02:18:00,0.364
2026-09-17T02:24:00,0.261
2026-09-17T02:30:00,0.263
2026-09-17T02:36:00,0.292
2026-09-17T02:42:00,0.251
2026-09-17T02:48:00,0.191
2026-09-17T02:54:00,0.278
2026-09-17T03:00:00,0.227
2026-09-17T03:06:00,0.191
2026-09-17T03:12:00,0.245
2026-09-17T03:18:00,0.173
2026-09-17T03:24:00,0.178
2026-09-17T03:30:00,0.228
2026-09-17T03:36:00,0.162
2026-09-17T03:42:00,0.15
2026-09-17T03:48:00,0.202
2026-09-17T03:54:00,0.129
2026-09-17T04:00:00,0.086
2026-09-17T04:06:00,0.153
2026-09-17T04:12:00,0.171
2026-09-17T04:18:00,0.096
2026-09-17T04:24:00,0.103
2026-09-17T04:30:00,0.172
2026-09-17T04:36:00,0.137
2026-09-17T04:48:00,0.097
2026-09-17T04:54:00,0.119
2026-09-17T05:00:00,0.063
2026-09-17T05:06:00,0.08
2026-09-17T05:12:00,0.156
2026-09-17T05:18:00,0.084
2026-09-17T05:24:00,0.095
2026-09-17T05:30:00,0.211
2026-09-17T05:36:00,0.121
2026-09-17T05:42:00,0.129
2026-09-17T05:48:00,0.148
2026-09-17T05:54:00,0.156
2026-09-17T06:00:00,0.176
2026-09-17T06:06:00,0.164
2026-09-17T06:12:00,0.196
2026-09-17T06:18:00,0.182
2026-09-17T06:24:00,0.238
2026-09-17T06:30:00,0.332
2026-09-17T06:36:00,0.258
2026-09-17T06:42:00,0.354
2026-09-17T06:48:00,0.395
2026-09-17T06:54:00,0.366
2026-09-17T07:00:00,0.462
2026-09-17T07:06:00,0.46
2026-09-17T07:12:00,0.427
2026-09-17T07:18:00,0.542
2026-09-17T07:24:00,0.57
2026-09-17T07:30:00,0.626
2026-09-17T07:36:00,0.65
2026-09-17T07:42:00,0.73
2026-09-17T07:48:00,0.768
2026-09-17T07:54:00,0.747
2026-09-17T08:00:00,0.855
2026-09-17T08:06:00,0.873
2026-09-17T08:12:00,0.888
2026-09-17T08:18:00,0.955
2026-09-17T08:24:00,1.048
2026-09-17T08:30:00,1.047
2026-09-17T08:36:00,1.054
2026-09-17T08:42:00,1.161
2026-09-17T08:48:00,1.162
2026-09-17T08:54:00,1.188
2026-09-17T09:00:00,1.209
2026-09-17T09:06:00,1.245
2026-09-17T09:12:00,1.271
2026-09-17T09:18:00,1.381
2026-09-17T09:24:00,1.353
2026-09-17T09:30:00,1.377
