fecha,nivel
2026-09-21T00:00:00,1.147
2026-09-21T00:12:00,1.186
2026-09-21T00:18:00,1.291
2026-09-21T00:24:00,1.251
2026-09-21T00:30:00,1.278
2026-09-21T00:36:00,1.334
2026-09-21T00:42:00,1.265
2026-09-21T00:48:00,1.305
2026-09-21T00:54:00,1.345
2026-09-21T01:00:00,1.337
2026-09-21T01:06:00,1.393
2026-09-21T01:12:00,1.393
2026-09-21T01:18:00,1.439
2026-09-21T01:24:00,1.449
2026-09-21T01:30:00,1.475
2026-09-21T01:36:00,1.501
2026-09-21T01:42:00,1.511
2026-09-21T01:48:00,1.512
2026-09-21T01:54:00,1.605
2026-09-21T02:00:00,1.513
2026-09-21T02:06:00,1.55
2026-09-21T02:12:00,1.518
2026-09-21T02:18:00,1.536
2026-09-21T02:24:00,1.584
2026-09-21T02:30:00,1.557
2026-09-21T02:42:00,1.603
2026-09-21T02:48:00,1.622
2026-09-21T02:54:00,1.529
2026-09-21T03:00:00,1.569
2026-09-21T03:06:00,1.594
2026-09-21T03:12:00,1.536
2026-09-21T03:18:00,1.514
2026-09-21T03:24:00,1.489
2026-09-21T03:30:00,1.535
2026-09-21T03:36:00,1.539
2026-09-21T03:42:00,1.635
2026-09-21T03:48:00,1.536
2026-09-21T03:54:00,1.597
2026-09-21T04:00:00,1.602
2026-09-21T04:06:00,1.561
2026-09-21T04:12:00,1.557
2026-09-21T04:18:00,1.532
2026-09-21T04:24:00,1.516
2026-09-21T04:30:00,1.548
2026-09-21T04:36:00,1.556
2026-09-21T04:42:00,1.541
2026-09-21T04:48:00,1.505
2026-09-21T04:54:00,1.518
2026-09-21T05:00:00,1.502
2026-09-21T05:06:00,1.521
2026-09-21T05:12:00,1.518
2026-09-21T05:18:00,1.496
2026-09-21T05:24:00,1.543
2026-09-21T05:30:00,1.542
2026-09-21T05:36:00,1.542
2026-09-21T05:42:00,1.472
2026-09-21T05:48:00,1.453
2026-09-21T05:54:00,1.488
2026-09-21T06:00:00,1.486
2026-09-21T06:06:00,1.475
2026-09-21T06:12:00,1.504
2026-09-21T06:18:00,1.505
2026-09-21T06:24:00,1.488
2026-09-21T06:30:00,1.476
2026-09-21T06:36:00,1.466
2026-09-21T06:42:00,1.466
2026-09-21T06:48:00,1.471
2026-09-21T06:54:00,1.503
2026-09-21T07:00:00,1.537
2026-09-21T07:06:00,1.54
2026-09-21T07:12:00,1.6
2026-09-21T07:18:00,1.572
2026-09-21T07:24:00,1.607
2026-09-21T07:30:00,1.601
2026-09-21T07:36:00,1.59
2026-09-21T07:42:00,1.586
2026-09-21T07:48:00,1.658
2026-09-21T07:54:00,1.632
2026-09-21T08:00:00,1.649
2026-09-21T08:06:00,1.691
2026-09-21T08:12:00,1.669
2026-09-21T08:18:00,1.707
2026-09-21T08:24:00,1.787
2026-09-21T08:30:00,1.729
2026-09-21T08:36:00,1.874
2026-09-21T08:42:00,1.77
2026-09-21T08:48:00,1.776
2026-09-21T08:54:00,1.865
2026-09-21T09:00:00,1.895
2026-09-21T09:06:00,1.848
2026-09-21T09:12:00,1.944
2026-09-21T09:18:00,1.998
2026-09-21T09:24:00,1.998
2026-09-21T09:30:00,2.034
2026-09-21T09:36:00,2.072
2026-09-21T09:42:00,2.163
2026-09-21T09:48:00,2.099
2026-09-21T09:54:00,2.198
2026-09-21T10:00:00,2.259
2026-09-21T10:06:00,2.316
2026-09-21T10:12:00,2.36
2026-09-21T10:18:00,2.289
2026-09-21T10:24:00,2.362
2026-09-21T10:30:00,2.408
2026-09-21T10:36:00,2.486
2026-09-21T10:42:00,2.534
2026-09-21T10:48:00,2.51
2026-09-21T10:54:00,2.547
2026-09-21T11:00:00,2.584
2026-09-21T11:06:00,2.548
2026-09-21T11:12:00,2.605
2026-09-21T11:18:00,2.605
2026-09-21T11:24:00,2.689
2026-09-21T11:30:00,2.673
2026-09-21T11:36:00,2.655
2026-09-21T11:42:00,2.759
2026-09-21T11:48:00,2.819
2026-09-21T11:54:00,2.789
2026-09-21T12:00:00,2.78
2026-09-21T12:06:00,2.881
2026-09-21T12:12:00,2.871
2026-09-21T12:18:00,2.886
2026-09-21T12:24:00,2.817
2026-09-21T12:30:00,2.901
2026-09-21T12:36:00,2.957
2026-09-21T12:42:00,2.984
2026-09-21T12:48:00,2.949
2026-09-21T12:54:00,2.946
2026-09-21T13:00:00,2.991
2026-09-21T13:06:00,2.943
2026-09-21T13:12:00,2.94
2026-09-21T13:18:00,3.007
2026-09-21T13:24:00,3.015
2026-09-21T13:30:00,3.034
2026-09-21T13:36:00,3.033
2026-09-21T13:42:00,3.027
2026-09-21T13:48:00,3.035
2026-09-21T13:54:00,3.035
2026-09-21T14:00:00,3.046
2026-09-21T14:06:00,3.049
2026-09-21T14:12:00,3.103
2026-09-21T14:18:00,3.086
2026-09-21T14:24:00,3.035
2026-09-21T14:30:00,3.048
2026-09-21T14:36:00,3.079
2026-09-21T14:42:00,2.998
2026-09-21T14:48:00,2.893
2026-09-21T14:54:00,2.964
2026-09-21T15:00:00,2.892
2026-09-21T15:06:00,2.936
2026-09-21T15:12:00,2.902
2026-09-21T15:18:00,2.9
2026-09-21T15:24:00,2.859
2026-09-21T15:30:00,2.823
2026-09-21T15:36:00,2.819
2026-09-21T15:42:00,2.794
2026-09-21T15:48:00,2.781
2026-09-21T15:54:00,2.717
2026-09-21T16:00:00,2.686
2026-09-21T16:06:00,2.706
2026-09-21T16:12:00,2.595
2026-09-21T16:18:00,2.611
2026-09-21T16:24:00,2.586
2026-09-21T16:30:00,2.644
2026-09-21T16:36:00,2.585
2026-09-21T16:42:00,2.566
2026-09-21T16:48:00,2.588
2026-09-21T16:54:00,2.501
2026-09-21T17:00:00,2.511
2026-09-21T17:06:00,2.522
2026-09-21T17:12:00,2.508
2026-09-21T17:18:00,2.474
2026-09-21T17:24:00,2.501
2026-09-21T17:30:00,2.371
2026-09-21T17:36:00,2.427
2026-09-21T17:42:00,2.398
2026-09-21T17:48:00,2.382
2026-09-21T17:54:00,2.331
2026-09-21T18:00:00,2.279
2026-09-21T18:06:00,2.309
2026-09-21T18:12:00,2.253
2026-09-21T18:18:00,2.207
2026-09-21T18:24:00,2.286
2026-09-21T18:30:00,2.139
2026-09-21T18:36:00,2.156
2026-09-21T18:42:00,2.102
2026-09-21T18:48:00,2.047
2026-09-21T18:54:00,2.174
2026-09-21T19:00:00,2.003
2026-09-21T19:06:00,2.04
2026-09-21T19:12:00,1.999
2026-09-21T19:18:00,1.97
2026-09-21T19:24:00,2.045
2026-09-21T19:30:00,1.913
2026-09-21T19:36:00,1.935
2026-09-21T19:42:00,1.993
2026-09-21T19:48:00,1.922
2026-09-21T19:54:00,1.92
2026-09-21T20:00:00,1.881
2026-09-21T20:06:00,1.81
2026-09-21T20:12:00,1.865
2026-09-21T20:18:00,1.752
2026-09-21T20:24:00,1.818
2026-09-21T20:30:00,1.866
2026-09-21T20:36:00,1.805
2026-09-21T20:42:00,1.771
2026-09-21T20:48:00,1.754
2026-09-21T20:54:00,1.733
2026-09-21T21:00:00,1.65
2026-09-21T21:06:00,1.683
2026-09-21T21:12:00,1.692
2026-09-21T21:18:00,1.702
2026-09-21T21:24:00,1.594
2026-09-21T21:30:00,1.631
2026-09-21T21:36:00,1.609
2026-09-21T21:42:00,1.508
