fecha,nivel
2026-08-21T00:00:00,2.009
2026-08-21T00:12:00,2.08
2026-08-21T00:18:00,2.023
2026-08-21T00:24:00,2.064
2026-08-21T00:30:00,2.071
2026-08-21T00:36:00,2.046
2026-08-21T00:42:00,2.068
2026-08-21T00:48:00,2.035
2026-08-21T00:54:00,2.042
2026-08-21T01:00:00,2.062
2026-08-21T01:06:00,2.051
2026-08-21T01:12:00,2.068
2026-08-21T01:18:00,2.043
2026-08-21T01:24:00,2.007
2026-08-21T01:30:00,2.012
2026-08-21T01:36:00,1.972
2026-08-21T01:42:00,2.017
2026-08-21T01:48:00,1.965
2026-08-21T01:54:00,1.924
2026-08-21T02:00:00,1.929
2026-08-21T02:06:00,1.901
2026-08-21T02:12:00,1.882
2026-08-21T02:18:00,1.871
2026-08-21T02:24:00,1.858
2026-08-21T02:30:00,1.822
2026-08-21T02:36:00,1.808
2026-08-21T02:42:00,1.795
2026-08-21T02:48:00,1.764
2026-08-21T02:54:00,1.765
2026-08-21T03:00:00,1.747
2026-08-21T03:06:00,1.71
2026-08-21T03:12:00,1.687
2026-08-21T03:18:00,1.662
2026-08-21T03:24:00,1.674
2026-08-21T03:30:00,1.631
2026-08-21T03:36:00,1.629
2026-08-21T03:42:00,1.626
2026-08-21T03:48:00,1.583
2026-08-21T03:54:00,1.574
2026-08-21T04:00:00,1.571
2026-08-21T04:06:00,1.544
2026-08-21T04:12:00,1.515
2026-08-21T04:18:00,1.529
2026-08-21T04:24:00,1.543
2026-08-21T04:30:00,1.522
2026-08-21T04:36:00,1.48
2026-08-21T04:42:00,1.491
2026-08-21T04:48:00,1.484
2026-08-21T04:54:00,1.486
2026-08-21T05:00:00,1.465
2026-08-21T05:06:00,1.461
2026-08-21T05:12:00,1.496
2026-08-21T05:18:00,1.464
2026-08-21T05:24:00,1.424
2026-08-21T05:30:00,1.479
2026-08-21T05:36:00,1.46
2026-08-21T05:42:00,1.47
2026-08-21T05:48:00,1.439
2026-08-21T05:54:00,1.423
2026-08-21T06:00:00,1.41
2026-08-21T06:06:00,1.423
2026-08-21T06:12:00,1.389
2026-08-21T06:18:00,1.379
2026-08-21T06:24:00,1.371
2026-08-21T06:30:00,1.395
2026-08-21T06:36:00,1.344
2026-08-21T06:42:00,1.338
2026-08-21T06:48:00,1.358
2026-08-21T06:54:00,1.419
2026-08-21T07:00:00,1.4
2026-08-21T07:06:00,1.381
2026-08-21T07:12:00,1.43
2026-08-21T07:18:00,1.408
2026-08-21T07:24:00,1.411
2026-08-21T07:30:00,1.361
2026-08-21T07:36:00,1.441
2026-08-21T07:42:00,1.439
2026-08-21T07:48:00,1.414
2026-08-21T07:54:00,1.411
2026-08-21T08:00:00,1.392
2026-08-21T08:06:00,1.473
2026-08-21T08:12:00,1.47
2026-08-21T08:18:00,1.445
2026-08-21T08:24:00,1.558
2026-08-21T08:30:00,1.496
2026-08-21T08:36:00,1.476
2026-08-21T08:42:00,1.517
2026-08-21T08:48:00,1.519
2026-08-21T08:54:00,1.556
2026-08-21T09:00:00,1.69
2026-08-21T09:06:00,1.653
2026-08-21T09:12:00,1.663
2026-08-21T09:18:00,1.734
2026-08-21T09:24:00,1.637
2026-08-21T09:30:00,1.704
2026-08-21T09:36:00,1.761
2026-08-21T09:42:00,1.783
2026-08-21T09:48:00,1.775
2026-08-21T09:54:00,1.745
2026-08-21T10:00:00,1.802
2026-08-21T10:06:00,1.911
2026-08-21T10:12:00,1.884
2026-08-21T10:18:00,1.868
2026-08-21T10:24:00,1.918
2026-08-21T10:30:00,1.907
2026-08-21T10:36:00,1.92
2026-08-21T10:42:00,1.998
2026-08-21T10:48:00,1.953
2026-08-21T10:54:00,2.027
2026-08-21T11:00:00,2.099
2026-08-21T11:06:00,2.027
2026-08-21T11:12:00,2.062
2026-08-21T11:18:00,2.098
2026-08-21T11:24:00,2.155
2026-08-21T11:30:00,2.15
2026-08-21T11:36:00,2.112
2026-08-21T11:42:00,2.166
2026-08-21T11:48:00,2.163
2026-08-21T11:54:00,2.2
2026-08-21T12:00:00,2.242
2026-08-21T12:06:00,2.16
2026-08-21T12:12:00,2.23
2026-08-21T12:18:00,2.256
2026-08-21T12:24:00,2.197
2026-08-21T12:30:00,2.197
2026-08-21T12:36:00,2.258
2026-08-21T12:42:00,2.222
2026-08-21T12:48:00,2.217
2026-08-21T12:54:00,2.282
2026-08-21T13:00:00,2.253
2026-08-21T13:06:00,2.213
2026-08-21T13:12:00,2.206
2026-08-21T13:18:00,2.184
2026-08-21T13:24:00,2.158
2026-08-21T13:30:00,2.151
2026-08-21T13:36:00,2.137
2026-08-21T13:42:00,2.14
2026-08-21T13:48:00,2.093
2026-08-21T13:54:00,2.069
2026-08-21T14:00:00,2.105
2026-08-21T14:06:00,2.047
2026-08-21T14:12:00,2.01
2026-08-21T14:18:00,2.01
2026-08-21T14:24:00,2.012
