fecha,nivel
2026-09-20T00:00:00,1.05
2026-09-20T00:12:00,1.056
2026-09-20T00:18:00,1.082
2026-09-20T00:24:00,1.133
2026-09-20T00:30:00,1.12
2026-09-20T00:36:00,1.147
2026-09-20T00:42:00,1.122
2026-09-20T00:48:00,1.096
2026-09-20T00:54:00,1.12
2026-09-20T01:00:00,1.138
2026-09-20T01:06:00,1.127
2026-09-20T01:12:00,1.127
2026-09-20T01:18:00,1.101
2026-09-20T01:24:00,1.193
2026-09-20T01:30:00,1.184
2026-09-20T01:36:00,1.131
2026-09-20T01:42:00,1.153
2026-09-20T01:48:00,1.158
2026-09-20T01:54:00,1.155
2026-09-20T02:00:00,1.111
2026-09-20T02:06:00,1.143
2026-09-20T02:12:00,1.122
2026-09-20T02:18:00,1.127
2026-09-20T02:24:00,1.111
2026-09-20T02:30:00,1.116
2026-09-20T02:36:00,1.082
2026-09-20T02:42:00,1.049
2026-09-20T02:48:00,1.096
2026-09-20T02:54:00,1.08
2026-09-20T03:00:00,1.058
2026-09-20T03:06:00,1.07
2026-09-20T03:12:00,1.023
2026-09-20T03:18:00,0.985
2026-09-20T03:24:00,0.979
2026-09-20T03:30:00,1.001
2026-09-20T03:36:00,1.007
2026-09-20T03:42:00,0.941
2026-09-20T03:48:00,0.943
2026-09-20T03:54:00,0.931
2026-09-20T04:00:00,0.917
2026-09-20T04:06:00,0.92
2026-09-20T04:12:00,0.91
2026-09-20T04:18:00,0.914
2026-09-20T04:24:00,0.847
2026-09-20T04:30:00,0.885
2026-09-20T04:36:00,0.922
2026-09-20T04:42:00,0.894
2026-09-20T04:48:00,0.832
2026-09-20T04:54:00,0.835
2026-09-20T05:00:00,0.862
2026-09-20T05:06:00,0.876
2026-09-20T05:12:00,0.822
2026-09-20T05:18:00,0.78
2026-09-20T05:24:00,0.809
2026-09-20T05:30:00,0.824
2026-09-20T05:36:00,0.757
2026-09-20T05:42:00,0.733
2026-09-20T05:48:00,0.755
2026-09-20T05:54:00,0.81
2026-09-20T06:00:00,0.759
2026-09-20T06:06:00,0.742
2026-09-20T06:12:00,0.85
2026-09-20T06:18:00,0.719
2026-09-20T06:24:00,0.743
2026-09-20T06:30:00,0.784
2026-09-20T06:36:00,0.715
2026-09-20T06:42:00,0.687
2026-09-20T06:48:00,0.882
2026-09-20T06:54:00,0.796
2026-09-20T07:00:00,0.703
2026-09-20T07:06:00,0.786
2026-09-20T07:12:00,0.697
2026-09-20T07:18:00,0.555
2026-09-20T07:24:00,0.729
2026-09-20T07:30:00,0.707
2026-09-20T07:36:00,0.773
2026-09-20T07:42:00,0.775
2026-09-20T07:48:00,0.777
