fecha,nivel
2026-08-25T00:00:00,-0.144
2026-08-25T00:12:00,-0.177
2026-08-25T00:18:00,-0.072
2026-08-25T00:24:00,-0.154
2026-08-25T00:30:00,-0.16
2026-08-25T00:36:00,-0.139
2026-08-25T00:42:00,-0.126
2026-08-25T00:48:00,-0.138
2026-08-25T00:54:00,-0.112
2026-08-25T01:00:00,-0.089
2026-08-25T01:06:00,-0.125
2026-08-25T01:12:00,-0.041
2026-08-25T01:18:00,-0.059
2026-08-25T01:24:00,-0.06
2026-08-25T01:30:00,-0.024
2026-08-25T01:36:00,0.008
2026-08-25T01:42:00,0.008
2026-08-25T01:48:00,0.1
2026-08-25T01:54:00,0.091
2026-08-25T02:00:00,0.102
2026-08-25T02:06:00,0.114
2026-08-25T02:12:00,0.076
2026-08-25T02:18:00,0.11
2026-08-25T02:24:00,0.187
2026-08-25T02:30:00,0.158
2026-08-25T02:36:00,0.161
2026-08-25T02:42:00,0.237
2026-08-25T02:48:00,0.266
2026-08-25T02:54:00,0.303
2026-08-25T03:00:00,0.329
2026-08-25T03:06:00,0.31
2026-08-25T03:12:00,0.314
2026-08-25T03:18:00,0.371
2026-08-25T03:24:00,0.358
2026-08-25T03:30:00,0.342
2026-08-25T03:36:00,0.409
2026-08-25T03:42:00,0.448
2026-08-25T03:48:00,0.425
2026-08-25T03:54:00,0.451
2026-08-25T04:00:00,0.475
2026-08-25T04:06:00,0.472
2026-08-25T04:12:00,0.477
2026-08-25T04:18:00,0.529
2026-08-25T04:24:00,0.492
2026-08-25T04:30:00,0.53
2026-08-25T04:36:00,0.526
2026-08-25T04:42:00,0.512
2026-08-25T04:48:00,0.531
2026-08-25T04:54:00,0.545
2026-08-25T05:00:00,0.557
2026-08-25T05:06:00,0.51
2026-08-25T05:12:00,0.537
2026-08-25T05:18:00,0.562
2026-08-25T05:24:00,0.547
2026-08-25T05:30:00,0.527
2026-08-25T05:36:00,0.52
2026-08-25T05:42:00,0.483
2026-08-25T05:48:00,0.514
2026-08-25T05:54:00,0.536
2026-08-25T06:00:00,0.506
2026-08-25T06:06:00,0.491
2026-08-25T06:12:00,0.523
2026-08-25T06:18:00,0.461
2026-08-25T06:24:00,0.46
2026-08-25T06:30:00,0.48
2026-08-25T06:36:00,0.471
2026-08-25T06:42:00,0.463
2026-08-25T06:48:00,0.462
2026-08-25T06:54:00,0.418
2026-08-25T07:00:00,0.46
2026-08-25T07:06:00,0.488
2026-08-25T07:12:00,0.434
2026-08-25T07:18:00,0.411
2026-08-25T07:24:00,0.372
2026-08-25T07:30:00,0.364
2026-08-25T07:36:00,0.379
2026-08-25T07:42:00,0.327
2026-08-25T07:48:00,0.298
2026-08-25T07:54:00,0.317
2026-08-25T08:00:00,0.271
2026-08-25T08:06:00,0.289
2026-08-25T08:12:00,0.244
2026-08-25T08:18:00,0.229
2026-08-25T08:24:00,0.235
2026-08-25T08:30:00,0.202
2026-08-25T08:36:00,0.169
2026-08-25T08:42:00,0.249
2026-08-25T08:48:00,0.206
2026-08-25T08:54:00,0.168
2026-08-25T09:00:00,0.233
2026-08-25T09:06:00,0.188
2026-08-25T09:12:00,0.21
2026-08-25T09:18:00,0.218
2026-08-25T09:24:00,0.274
2026-08-25T09:30:00,0.19
2026-08-25T09:36:00,0.218
2026-08-25T09:42:00,0.222
2026-08-25T09:48:00,0.216
2026-08-25T09:54:00,0.178
2026-08-25T10:00:00,0.182
2026-08-25T10:06:00,0.179
2026-08-25T10:12:00,0.15
