fecha,nivel
2026-09-14T00:00:00,0.691
2026-09-14T00:12:00,0.622
2026-09-14T00:18:00,0.625
2026-09-14T00:24:00,0.635
2026-09-14T00:30:00,0.586
2026-09-14T00:36:00,0.608
2026-09-14T00:42:00,0.55
2026-09-14T00:48:00,0.535
2026-09-14T00:54:00,0.537
2026-09-14T01:00:00,0.544
2026-09-14T01:06:00,0.536
2026-09-14T01:12:00,0.519
2026-09-14T01:18:00,0.466
2026-09-14T01:24:00,0.478
2026-09-14T01:30:00,0.483
2026-09-14T01:36:00,0.468
2026-09-14T01:42:00,0.464
2026-09-14T01:48:00,0.441
2026-09-14T01:54:00,0.394
2026-09-14T02:00:00,0.408
2026-09-14T02:06:00,0.429
2026-09-14T02:12:00,0.374
2026-09-14T02:18:00,0.35
2026-09-14T02:24:00,0.342
2026-09-14T02:30:00,0.344
2026-09-14T02:36:00,0.333
2026-09-14T02:42:00,0.295
2026-09-14T02:48:00,0.231
2026-09-14T02:54:00,0.235
2026-09-14T03:00:00,0.266
2026-09-14T03:06:00,0.235
2026-09-14T03:12:00,0.237
2026-09-14T03:18:00,0.223
2026-09-14T03:24:00,0.257
2026-09-14T03:30:00,0.229
2026-09-14T03:36:00,0.249
2026-09-14T03:42:00,0.248
2026-09-14T03:48:00,0.229
2026-09-14T03:54:00,0.252
2026-09-14T04:00:00,0.284
2026-09-14T04:06:00,0.221
2026-09-14T04:12:00,0.253
2026-09-14T04:18:00,0.25
2026-09-14T04:24:00,0.296
2026-09-14T04:30:00,0.306
2026-09-14T04:36:00,0.265
2026-09-14T04:42:00,0.268
2026-09-14T04:48:00,0.331
2026-09-14T04:54:00,0.318
2026-09-14T05:00:00,0.317
2026-09-14T05:06:00,0.372
2026-09-14T05:12:00,0.358
2026-09-14T05:18:00,0.377
2026-09-14T05:24:00,0.378
2026-09-14T05:30:00,0.438
2026-09-14T05:36:00,0.521
2026-09-14T05:42:00,0.482
2026-09-14T05:48:00,0.517
2026-09-14T05:54:00,0.541
2026-09-14T06:00:00,0.541
2026-09-14T06:06:00,0.552
2026-09-14T06:12:00,0.658
2026-09-14T06:18:00,0.685
2026-09-14T06:24:00,0.658
2026-09-14T06:30:00,0.708
2026-09-14T06:36:00,0.758
2026-09-14T06:42:00,0.769
2026-09-14T06:48:00,0.819
2026-09-14T06:54:00,0.862
2026-09-14T07:00:00,0.869
2026-09-14T07:06:00,0.93
2026-09-14T07:12:00,0.976
2026-09-14T07:18:00,1.024
2026-09-14T07:24:00,1.092
2026-09-14T07:30:00,1.108
2026-09-14T07:36:00,1.153
2026-09-14T07:42:00,1.12
2026-09-14T07:48:00,1.199
2026-09-14T07:54:00,1.195
2026-09-14T08:00:00,1.211
2026-09-14T08:06:00,1.288
2026-09-14T08:12:00,1.286
2026-09-14T08:18:00,1.266
2026-09-14T08:24:00,1.264
2026-09-14T08:30:00,1.307
2026-09-14T08:36:00,1.316
2026-09-14T08:42:00,1.355
2026-09-14T08:48:00,1.31
2026-09-14T08:54:00,1.314
2026-09-14T09:00:00,1.359
2026-09-14T09:06:00,1.337
2026-09-14T09:12:00,1.383
2026-09-14T09:18:00,1.343
2026-09-14T09:24:00,1.358
2026-09-14T09:30:00,1.394
2026-09-14T09:36:00,1.322
2026-09-14T09:42:00,1.339
2026-09-14T09:48:00,1.368
2026-09-14T09:54:00,1.338
2026-09-14T10:00:00,1.304
2026-09-14T10:06:00,1.25
2026-09-14T10:12:00,1.279
2026-09-14T10:18:00,1.276
2026-09-14T10:24:00,1.168
2026-09-14T10:30:00,1.179
2026-09-14T10:36:00,1.128
2026-09-14T10:42:00,1.119
2026-09-14T10:48:00,1.108
2026-09-14T10:54:00,1.117
2026-09-14T11:00:00,1.003
2026-09-14T11:06:00,0.939
2026-09-14T11:12:00,0.974
2026-09-14T11:18:00,0.882
2026-09-14T11:24:00,0.882
2026-09-14T11:30:00,0.868
2026-09-14T11:36:00,0.857
2026-09-14T11:42:00,0.806
2026-09-14T11:48:00,0.809
2026-09-14T11:54:00,0.793
2026-09-14T12:00:00,0.76
2026-09-14T12:06:00,0.754
2026-09-14T12:12:00,0.744
2026-09-14T12:18:00,0.684
2026-09-14T12:24:00,0.744
2026-09-14T12:30:00,0.763
2026-09-14T12:36:00,0.704
2026-09-14T12:42:00,0.665
2026-09-14T12:48:00,0.688
2026-09-14T12:54:00,0.647
2026-09-14T13:00:00,0.563
2026-09-14T13:06:00,0.667
2026-09-14T13:12:00,0.536
2026-09-14T13:18:00,0.643
2026-09-14T13:24:00,0.612
2026-09-14T13:30:00,0.54
2026-09-14T13:36:00,0.609
2026-09-14T13:42:00,0.542
2026-09-14T13:48:00,0.489
2026-09-14T13:54:00,0.494
2026-09-14T14:00:00,0.511
2026-09-14T14:06:00,0.437
2026-09-14T14:12:00,0.458
2026-09-14T14:18:00,0.479
2026-09-14T14:24:00,0.527
2026-09-14T14:30:00,0.55
2026-09-14T14:36:00,0.524
2026-09-14T14:42:00,0.484
2026-09-14T14:48:00,0.524
2026-09-14T14:54:00,0.452
2026-09-14T15:00:00,0.499
2026-09-14T15:06:00,0.437
2026-09-14T15:12:00,0.42
2026-09-14T15:18:00,0.391
2026-09-14T15:24:00,0.537
2026-09-14T15:30:00,0.456
2026-09-14T15:36:00,0.405
2026-09-14T15:42:00,0.469
2026-09-14T15:48:00,0.424
2026-09-14T15:54:00,0.541
2026-09-14T16:00:00,0.404
2026-09-14T16:06:00,0.591
2026-09-14T16:12:00,0.595
2026-09-14T16:18:00,0.423
2026-09-14T16:24:00,0.607
2026-09-14T16:30:00,0.536
2026-09-14T16:36:00,0.659
2026-09-14T16:42:00,0.541
2026-09-14T16:48:00,0.578
2026-09-14T16:54:00,0.659
2026-09-14T17:00:00,0.67
2026-09-14T17:06:00,0.631
2026-09-14T17:12:00,0.719
2026-09-14T17:18:00,0.754
2026-09-14T17:24:00,0.745
2026-09-14T17:30:00,0.757
2026-09-14T17:36:00,0.828
2026-09-14T17:42:00,0.785
