fecha,nivel
2026-09-19T00:00:00,0.922
2026-09-19T00:12:00,0.928
2026-09-19T00:18:00,0.909
2026-09-19T00:24:00,0.858
2026-09-19T00:30:00,0.953
2026-09-19T00:36:00,0.937
2026-09-19T00:42:00,0.885
2026-09-19T00:48:00,0.881
2026-09-19T00:54:00,0.831
2026-09-19T01:00:00,0.879
2026-09-19T01:06:00,0.854
2026-09-19T01:12:00,0.858
2026-09-19T01:18:00,0.839
2026-09-19T01:24:00,0.846
2026-09-19T01:30:00,0.827
2026-09-19T01:36:00,0.767
2026-09-19T01:42:00,0.783
2026-09-19T01:48:00,0.747
2026-09-19T01:54:00,0.765
2026-09-19T02:00:00,0.8
2026-09-19T02:06:00,0.748
2026-09-19T02:12:00,0.748
2026-09-19T02:18:00,0.649
2026-09-19T02:24:00,0.674
2026-09-19T02:30:00,0.73
2026-09-19T02:36:00,0.702
2026-09-19T02:42:00,0.661
2026-09-19T02:48:00,0.676
2026-09-19T02:54:00,0.708
2026-09-19T03:00:00,0.651
2026-09-19T03:06:00,0.607
2026-09-19T03:12:00,0.547
2026-09-19T03:18:00,0.59
2026-09-19T03:24:00,0.61
2026-09-19T03:30:00,0.609
2026-09-19T03:36:00,0.55
2026-09-19T03:42:00,0.592
2026-09-19T03:48:00,0.585
2026-09-19T03:54:00,0.546
2026-09-19T04:00:00,0.549
2026-09-19T04:06:00,0.551
2026-09-19T04:12:00,0.496
2026-09-19T04:18:00,0.548
2026-09-19T04:24:00,0.55
2026-09-19T04:30:00,0.516
2026-09-19T04:36:00,0.523
2026-09-19T04:42:00,0.483
2026-09-19T04:48:00,0.451
2026-09-19T04:54:00,0.494
2026-09-19T05:00:00,0.479
2026-09-19T05:06:00,0.487
2026-09-19T05:12:00,0.491
2026-09-19T05:18:00,0.462
2026-09-19T05:24:00,0.421
2026-09-19T05:30:00,0.382
2026-09-19T05:36:00,0.429
2026-09-19T05:42:00,0.447
2026-09-19T05:48:00,0.386
2026-09-19T05:54:00,0.411
2026-09-19T06:00:00,0.362
2026-09-19T06:06:00,0.375
2026-09-19T06:12:00,0.492
2026-09-19T06:18:00,0.435
2026-09-19T06:24:00,0.359
2026-09-19T06:30:00,0.437
2026-09-19T06:36:00,0.45
2026-09-19T06:42:00,0.438
2026-09-19T06:48:00,0.46
2026-09-19T06:54:00,0.476
2026-09-19T07:00:00,0.447
2026-09-19T07:06:00,0.486
2026-09-19T07:12:00,0.459
2026-09-19T07:18:00,0.501
2026-09-19T07:24:00,0.549
2026-09-19T07:30:00,0.515
2026-09-19T07:36:00,0.585
2026-09-19T07:42:00,0.585
2026-09-19T07:48:00,0.547
2026-09-19T07:54:00,0.616
2026-09-19T08:00:00,0.666
2026-09-19T08:06:00,0.627
2026-09-19T08:12:00,0.643
2026-09-19T08:18:00,0.682
2026-09-19T08:24:00,0.76
2026-09-19T08:30:00,0.78
2026-09-19T08:36:00,0.815
2026-09-19T08:42:00,0.84
2026-09-19T08:48:00,0.883
2026-09-19T08:54:00,0.926
2026-09-19T09:00:00,0.918
2026-09-19T09:06:00,0.923
2026-09-19T09:12:00,0.98
2026-09-19T09:18:00,1.025
2026-09-19T09:24:00,1.046
2026-09-19T09:30:00,1.069
2026-09-19T09:36:00,1.108
2026-09-19T09:42:00,1.168
2026-09-19T09:48:00,1.154
2026-09-19T09:54:00,1.164
2026-09-19T10:00:00,1.245
2026-09-19T10:06:00,1.265
2026-09-19T10:12:00,1.264
2026-09-19T10:18:00,1.299
2026-09-19T10:24:00,1.316
2026-09-19T10:30:00,1.387
2026-09-19T10:36:00,1.386
2026-09-19T10:42:00,1.389
2026-09-19T10:48:00,1.433
2026-09-19T10:54:00,1.438
2026-09-19T11:00:00,1.436
2026-09-19T11:06:00,1.467
2026-09-19T11:12:00,1.518
2026-09-19T11:18:00,1.56
2026-09-19T11:24:00,1.542
2026-09-19T11:30:00,1.565
2026-09-19T11:36:00,1.539
2026-09-19T11:42:00,1.575
2026-09-19T11:48:00,1.595
2026-09-19T11:54:00,1.637
2026-09-19T12:00:00,1.597
2026-09-19T12:06:00,1.619
2026-09-19T12:12:00,1.625
2026-09-19T12:18:00,1.595
2026-09-19T12:24:00,1.618
2026-09-19T12:30:00,1.606
2026-09-19T12:36:00,1.601
2026-09-19T12:42:00,1.611
2026-09-19T12:48:00,1.552
2026-09-19T12:54:00,1.549
