fecha,altura_astronomica_m,altura_medida_m
2026-07-09T00:45:00,0.95,1.26
2026-07-09T01:45:00,0.91,1.25
2026-07-09T02:45:00,0.83,1.14
2026-07-09T03:45:00,0.72,1.02
2026-07-09T04:45:00,0.6,0.9
2026-07-09T05:45:00,0.49,0.8
2026-07-09T06:45:00,0.41,0.7
2026-07-09T07:45:00,0.37,0.62
2026-07-09T08:45:00,0.4,0.61
2026-07-09T09:45:00,0.54,0.88
2026-07-09T10:45:00,0.76,1.09
2026-07-09T11:45:00,0.99,1.36
2026-07-09T12:45:00,1.15,1.48
2026-07-09T13:45:00,1.2,1.54
2026-07-09T14:45:00,1.17,1.5
2026-07-09T15:45:00,1.08,1.36
2026-07-09T16:45:00,0.95,1.21
2026-07-09T17:45:00,0.82,1.09
2026-07-09T18:45:00,0.72,0.96
2026-07-09T19:45:00,0.65,0.86
2026-07-09T20:45:00,0.63,0.79
2026-07-09T21:45:00,0.67,0.85
2026-07-09T22:45:00,0.78,1.05
2026-07-09T23:45:00,0.93,1.28
