fecha,altura_astronomica_m,altura_medida_m
2026-08-07T02:45:00,2.7,3.04
2026-08-07T03:45:00,1.88,2.15
2026-08-07T04:45:00,1.12,1.23
2026-08-07T05:45:00,0.72,0.58
2026-08-07T06:45:00,0.88,0.59
2026-08-07T07:45:00,1.57,1.43
2026-08-07T08:45:00,2.49,2.49
2026-08-07T09:45:00,3.32,3.19
2026-08-07T10:45:00,3.82,3.74
2026-08-07T11:45:00,3.97,3.86
2026-08-07T12:45:00,3.86,3.77
2026-08-07T13:45:00,3.58,3.52
2026-08-07T14:45:00,3.11,3.02
2026-08-07T15:45:00,2.46,
2026-08-07T16:45:00,1.72,
2026-08-07T17:45:00,1.1,
2026-08-07T18:45:00,0.87,
2026-08-07T19:45:00,1.12,
2026-08-07T20:45:00,1.76,
2026-08-07T21:45:00,2.54,
2026-08-07T22:45:00,3.21,
