fecha,altura_astronomica_m,altura_medida_m
2026-07-04T00:45:00,2.0,2.26
2026-07-04T01:45:00,1.12,1.3
2026-07-04T02:45:00,0.48,0.52
2026-07-04T03:45:00,0.31,0.24
2026-07-04T04:45:00,0.71,0.57
2026-07-04T05:45:00,1.51,1.37
2026-07-04T06:45:00,2.42,2.35
2026-07-04T07:45:00,3.16,3.24
2026-07-04T08:45:00,3.6,3.73
2026-07-04T09:45:00,3.71,3.91
2026-07-04T10:45:00,3.55,3.81
2026-07-04T11:45:00,3.13,3.37
2026-07-04T12:45:00,2.5,2.8
2026-07-04T13:45:00,1.8,2.01
2026-07-04T14:45:00,1.26,1.2
2026-07-04T15:45:00,1.13,0.78
2026-07-04T16:45:00,1.49,1.07
2026-07-04T17:45:00,2.21,1.84
2026-07-04T18:45:00,3.04,2.76
2026-07-04T19:45:00,3.68,3.55
2026-07-04T20:45:00,4.0,3.84
2026-07-04T21:45:00,4.01,3.94
2026-07-04T22:45:00,3.75,3.82
2026-07-04T23:45:00,3.24,3.33
