fecha,altura_astronomica_m,altura_medida_m
2026-08-19T00:45:00,3.42,3.04
2026-08-19T01:45:00,2.7,2.13
2026-08-19T02:45:00,1.74,1.53
2026-08-19T03:45:00,0.86,0.62
2026-08-19T04:45:00,0.42,0.23
2026-08-19T05:45:00,0.64,0.38
2026-08-19T06:45:00,1.44,1.2
2026-08-19T07:45:00,2.46,2.27
2026-08-19T08:45:00,3.34,3.31
2026-08-19T09:45:00,3.87,3.96
2026-08-19T10:45:00,4.05,4.16
2026-08-19T11:45:00,3.96,4.12
2026-08-19T12:45:00,3.62,3.79
2026-08-19T13:45:00,2.99,3.17
2026-08-19T14:45:00,2.11,2.47
2026-08-19T15:45:00,1.19,1.5
2026-08-19T16:45:00,0.57,0.8
2026-08-19T17:45:00,0.52,0.6
2026-08-19T18:45:00,1.06,1.16
2026-08-19T19:45:00,1.95,2.08
2026-08-19T20:45:00,2.84,3.0
2026-08-19T21:45:00,3.5,3.65
2026-08-19T22:45:00,3.85,3.94
2026-08-19T23:45:00,3.94,4.04
