fecha,altura_astronomica_m,altura_medida_m
2026-07-24T03:45:00,3.32,3.13
2026-07-24T04:45:00,2.58,2.4
2026-07-24T05:45:00,1.69,1.53
2026-07-24T06:45:00,0.97,0.8
2026-07-24T07:45:00,0.71,0.37
2026-07-24T08:45:00,1.03,0.67
2026-07-24T09:45:00,1.77,1.45
2026-07-24T10:45:00,2.62,2.45
2026-07-24T11:45:00,3.33,3.21
2026-07-24T12:45:00,3.81,3.66
2026-07-24T13:45:00,4.08,3.89
2026-07-24T14:45:00,4.12,3.94
2026-07-24T15:45:00,3.87,
2026-07-24T16:45:00,3.25,
2026-07-24T17:45:00,2.32,
2026-07-24T18:45:00,1.34,
2026-07-24T19:45:00,0.65,
2026-07-24T20:45:00,0.5,
2026-07-24T21:45:00,0.9,
2026-07-24T22:45:00,1.64,
2026-07-24T23:45:00,2.44,
