fecha,altura_astronomica_m,altura_medida_m
2026-08-28T00:45:00,0.49,0.42
2026-08-28T01:45:00,0.83,0.77
2026-08-28T02:45:00,1.5,1.47
2026-08-28T03:45:00,2.27,2.48
2026-08-28T04:45:00,2.94,3.25
2026-08-28T05:45:00,3.41,3.75
2026-08-28T06:45:00,3.61,3.88
2026-08-28T07:45:00,3.52,3.89
2026-08-28T08:45:00,3.15,3.62
2026-08-28T09:45:00,2.54,3.13
2026-08-28T10:45:00,1.82,2.37
2026-08-28T11:45:00,1.23,1.54
2026-08-28T12:45:00,0.97,1.0
2026-08-28T13:45:00,1.17,1.12
2026-08-28T14:45:00,1.76,1.77
2026-08-28T15:45:00,2.53,2.77
2026-08-28T16:45:00,3.26,3.63
2026-08-28T17:45:00,3.76,4.07
2026-08-28T18:45:00,3.95,4.24
2026-08-28T19:45:00,3.83,4.12
2026-08-28T20:45:00,3.4,3.79
2026-08-28T21:45:00,2.72,3.1
2026-08-28T22:45:00,1.89,2.25
2026-08-28T23:45:00,1.1,1.27
