fecha,altura_astronomica_m,altura_medida_m
2026-07-12T00:45:00,2.84,2.46
2026-07-12T01:45:00,3.3,3.27
2026-07-12T02:45:00,3.51,3.64
2026-07-12T03:45:00,3.45,3.58
2026-07-12T04:45:00,3.13,3.25
2026-07-12T05:45:00,2.59,2.71
2026-07-12T06:45:00,1.97,1.99
2026-07-12T07:45:00,1.48,1.18
2026-07-12T08:45:00,1.28,0.7
2026-07-12T09:45:00,1.48,0.83
2026-07-12T10:45:00,2.01,1.49
2026-07-12T11:45:00,2.68,2.21
2026-07-12T12:45:00,3.29,2.94
2026-07-12T13:45:00,3.71,3.53
2026-07-12T14:45:00,3.89,3.86
2026-07-12T15:45:00,3.85,3.99
2026-07-12T16:45:00,3.6,3.85
2026-07-12T17:45:00,3.14,3.44
2026-07-12T18:45:00,2.5,2.79
2026-07-12T19:45:00,1.8,1.73
2026-07-12T20:45:00,1.22,0.77
2026-07-12T21:45:00,0.93,0.12
2026-07-12T22:45:00,1.05,0.0
2026-07-12T23:45:00,1.51,0.52
