fecha,altura_astronomica_m,altura_medida_m
2026-09-18T00:45:00,3.59,3.85
2026-09-18T01:45:00,2.89,3.32
2026-09-18T02:45:00,1.96,2.48
2026-09-18T03:45:00,1.08,1.58
2026-09-18T04:45:00,0.59,0.88
2026-09-18T05:45:00,0.73,0.76
2026-09-18T06:45:00,1.44,1.49
2026-09-18T07:45:00,2.44,2.5
2026-09-18T08:45:00,3.34,3.46
2026-09-18T09:45:00,3.94,3.98
2026-09-18T10:45:00,4.18,4.18
2026-09-18T11:45:00,4.12,4.14
2026-09-18T12:45:00,3.8,3.68
2026-09-18T13:45:00,3.18,3.09
2026-09-18T14:45:00,2.29,2.2
2026-09-18T15:45:00,1.31,0.84
2026-09-18T16:45:00,0.57,0.37
2026-09-18T17:45:00,0.35,-0.08
2026-09-18T18:45:00,0.75,0.19
2026-09-18T19:45:00,1.59,1.16
2026-09-18T20:45:00,2.54,2.19
2026-09-18T21:45:00,3.33,2.97
2026-09-18T22:45:00,3.81,3.55
2026-09-18T23:45:00,3.98,3.72
