fecha,altura_astronomica_m,altura_medida_m
2026-07-17T00:45:00,0.98,1.39
2026-07-17T01:45:00,0.56,0.76
2026-07-17T02:45:00,0.6,0.6
2026-07-17T03:45:00,1.12,1.2
2026-07-17T04:45:00,1.9,2.06
2026-07-17T05:45:00,2.68,3.0
2026-07-17T06:45:00,3.23,3.66
2026-07-17T07:45:00,3.49,3.97
2026-07-17T08:45:00,3.49,4.04
2026-07-17T09:45:00,3.27,
2026-07-17T10:45:00,2.85,
2026-07-17T11:45:00,2.27,
2026-07-17T12:45:00,1.69,
2026-07-17T13:45:00,1.31,
2026-07-17T14:45:00,1.35,
2026-07-17T15:45:00,1.84,
2026-07-17T16:45:00,2.6,
2026-07-17T17:45:00,3.34,
