fecha,altura_astronomica_m,altura_medida_m
2026-08-08T02:45:00,3.18,3.26
2026-08-08T03:45:00,2.52,2.65
2026-08-08T04:45:00,1.73,1.85
2026-08-08T05:45:00,1.09,1.18
2026-08-08T06:45:00,0.86,0.88
2026-08-08T07:45:00,1.17,1.37
2026-08-08T08:45:00,1.91,2.37
2026-08-08T09:45:00,2.78,3.26
2026-08-08T10:45:00,3.48,3.89
2026-08-08T11:45:00,3.87,4.2
2026-08-08T12:45:00,3.96,4.34
2026-08-08T13:45:00,3.83,4.34
2026-08-08T14:45:00,3.53,
2026-08-08T15:45:00,3.05,
2026-08-08T16:45:00,2.37,
2026-08-08T17:45:00,1.62,
2026-08-08T18:45:00,1.04,
2026-08-08T19:45:00,0.86,
2026-08-08T20:45:00,1.14,
2026-08-08T21:45:00,1.79,
2026-08-08T22:45:00,2.54,
