fecha,altura_astronomica_m,altura_medida_m
2026-08-17T02:45:00,0.68,1.16
2026-08-17T03:45:00,0.46,0.79
2026-08-17T04:45:00,0.86,1.3
2026-08-17T05:45:00,1.7,2.23
2026-08-17T06:45:00,2.63,3.1
2026-08-17T07:45:00,3.32,3.85
2026-08-17T08:45:00,3.66,4.13
2026-08-17T09:45:00,3.71,4.19
2026-08-17T10:45:00,3.54,4.02
2026-08-17T11:45:00,3.15,3.58
2026-08-17T12:45:00,2.51,2.84
2026-08-17T13:45:00,1.7,2.01
2026-08-17T14:45:00,1.0,
2026-08-17T15:45:00,0.71,
2026-08-17T16:45:00,0.99,
2026-08-17T17:45:00,1.74,
2026-08-17T18:45:00,2.62,
2026-08-17T19:45:00,3.33,
2026-08-17T20:45:00,3.73,
2026-08-17T21:45:00,3.86,
2026-08-17T22:45:00,3.78,
