fecha,altura_astronomica_m,altura_medida_m
2026-09-05T00:45:00,3.55,4.46
2026-09-05T01:45:00,3.1,4.15
2026-09-05T02:45:00,2.41,3.62
2026-09-05T03:45:00,1.63,2.91
2026-09-05T04:45:00,1.02,2.09
2026-09-05T05:45:00,0.89,1.76
2026-09-05T06:45:00,1.32,2.2
2026-09-05T07:45:00,2.16,3.11
2026-09-05T08:45:00,3.07,3.91
2026-09-05T09:45:00,3.72,4.34
2026-09-05T10:45:00,3.99,4.65
2026-09-05T11:45:00,3.96,4.8
2026-09-05T12:45:00,3.74,4.78
2026-09-05T13:45:00,3.38,4.49
2026-09-05T14:45:00,2.85,3.94
2026-09-05T15:45:00,2.15,3.17
2026-09-05T16:45:00,1.4,2.22
2026-09-05T17:45:00,0.88,1.26
2026-09-05T18:45:00,0.82,0.96
2026-09-05T19:45:00,1.26,1.3
2026-09-05T20:45:00,2.02,2.08
2026-09-05T21:45:00,2.8,2.87
2026-09-05T22:45:00,3.38,3.51
2026-09-05T23:45:00,3.67,3.79
