fecha,altura_astronomica_m,altura_medida_m
2026-07-18T00:45:00,1.66,2.26
2026-07-18T01:45:00,0.88,1.25
2026-07-18T02:45:00,0.44,0.87
2026-07-18T03:45:00,0.54,0.96
2026-07-18T04:45:00,1.14,1.72
2026-07-18T05:45:00,2.01,2.87
2026-07-18T06:45:00,2.81,3.69
2026-07-18T07:45:00,3.35,4.17
2026-07-18T08:45:00,3.59,4.33
2026-07-18T09:45:00,3.57,4.35
2026-07-18T10:45:00,3.32,4.04
2026-07-18T11:45:00,2.85,3.63
2026-07-18T12:45:00,2.2,2.97
2026-07-18T13:45:00,1.53,2.19
2026-07-18T14:45:00,1.13,1.58
2026-07-18T15:45:00,1.21,1.54
2026-07-18T16:45:00,1.77,2.24
2026-07-18T17:45:00,2.58,2.97
2026-07-18T18:45:00,3.32,3.75
2026-07-18T19:45:00,3.77,4.2
2026-07-18T20:45:00,3.92,4.32
2026-07-18T21:45:00,3.86,4.32
2026-07-18T22:45:00,3.62,4.08
2026-07-18T23:45:00,3.18,3.47
