fecha,altura_astronomica_m,altura_medida_m
2026-07-25T00:45:00,3.09,3.0
2026-07-25T01:45:00,3.52,3.52
2026-07-25T02:45:00,3.71,3.77
2026-07-25T03:45:00,3.62,3.64
2026-07-25T04:45:00,3.21,3.16
2026-07-25T05:45:00,2.51,2.43
2026-07-25T06:45:00,1.7,1.68
2026-07-25T07:45:00,1.09,0.97
2026-07-25T08:45:00,0.93,0.65
2026-07-25T09:45:00,1.25,1.1
2026-07-25T10:45:00,1.92,1.9
2026-07-25T11:45:00,2.68,2.63
2026-07-25T12:45:00,3.33,3.47
2026-07-25T13:45:00,3.79,3.86
2026-07-25T14:45:00,4.07,4.07
2026-07-25T15:45:00,4.11,4.06
2026-07-25T16:45:00,3.82,3.74
2026-07-25T17:45:00,3.16,3.16
2026-07-25T18:45:00,2.21,2.35
2026-07-25T19:45:00,1.25,1.37
2026-07-25T20:45:00,0.61,0.58
2026-07-25T21:45:00,0.51,0.14
2026-07-25T22:45:00,0.92,0.55
2026-07-25T23:45:00,1.63,1.58
