fecha,altura_astronomica_m,altura_medida_m
2026-07-28T03:45:00,3.03,3.42
2026-07-28T04:45:00,3.47,3.74
2026-07-28T05:45:00,3.66,3.86
2026-07-28T06:45:00,3.57,3.82
2026-07-28T07:45:00,3.19,3.6
2026-07-28T08:45:00,2.56,3.18
2026-07-28T09:45:00,1.86,2.55
2026-07-28T10:45:00,1.31,1.92
2026-07-28T11:45:00,1.13,1.52
2026-07-28T12:45:00,1.37,1.71
2026-07-28T13:45:00,1.97,2.27
2026-07-28T14:45:00,2.7,3.12
2026-07-28T15:45:00,3.39,
2026-07-28T16:45:00,3.88,
2026-07-28T17:45:00,4.1,
2026-07-28T18:45:00,3.99,
2026-07-28T19:45:00,3.53,
2026-07-28T20:45:00,2.74,
2026-07-28T21:45:00,1.79,
2026-07-28T22:45:00,0.92,
2026-07-28T23:45:00,0.41,
