fecha,altura_astronomica_m,altura_medida_m
2026-07-21T00:45:00,3.64,3.93
2026-07-21T01:45:00,3.08,3.45
2026-07-21T02:45:00,2.18,2.69
2026-07-21T03:45:00,1.18,1.71
2026-07-21T04:45:00,0.47,0.86
2026-07-21T05:45:00,0.36,0.51
2026-07-21T06:45:00,0.9,1.01
2026-07-21T07:45:00,1.85,2.06
2026-07-21T08:45:00,2.81,3.28
2026-07-21T09:45:00,3.51,4.06
2026-07-21T10:45:00,3.88,4.33
2026-07-21T11:45:00,3.97,4.44
2026-07-21T12:45:00,3.82,4.2
2026-07-21T13:45:00,3.39,3.78
2026-07-21T14:45:00,2.64,3.1
2026-07-21T15:45:00,1.73,2.26
2026-07-21T16:45:00,0.96,1.31
2026-07-21T17:45:00,0.64,0.78
2026-07-21T18:45:00,0.92,1.07
2026-07-21T19:45:00,1.64,1.95
2026-07-21T20:45:00,2.49,2.79
2026-07-21T21:45:00,3.2,3.53
2026-07-21T22:45:00,3.65,3.91
2026-07-21T23:45:00,3.87,4.1
