fecha,altura_astronomica_m,altura_medida_m
2026-08-05T03:45:00,0.87,0.7
2026-08-05T04:45:00,0.57,0.24
2026-08-05T05:45:00,0.84,0.53
2026-08-05T06:45:00,1.59,1.31
2026-08-05T07:45:00,2.52,2.4
2026-08-05T08:45:00,3.3,3.5
2026-08-05T09:45:00,3.74,3.94
2026-08-05T10:45:00,3.84,4.06
2026-08-05T11:45:00,3.68,4.0
2026-08-05T12:45:00,3.32,3.71
2026-08-05T13:45:00,2.76,3.17
2026-08-05T14:45:00,2.05,2.4
2026-08-05T15:45:00,1.37,
2026-08-05T16:45:00,0.95,
2026-08-05T17:45:00,1.0,
2026-08-05T18:45:00,1.5,
2026-08-05T19:45:00,2.28,
2026-08-05T20:45:00,3.04,
2026-08-05T21:45:00,3.58,
2026-08-05T22:45:00,3.84,
2026-08-05T23:45:00,3.81,
