fecha,altura_astronomica_m,altura_medida_m
2026-09-19T00:45:00,3.85,3.64
2026-09-19T01:45:00,3.38,3.25
2026-09-19T02:45:00,2.62,2.56
2026-09-19T03:45:00,1.72,1.65
2026-09-19T04:45:00,0.99,0.86
2026-09-19T05:45:00,0.74,0.39
2026-09-19T06:45:00,1.09,0.76
2026-09-19T07:45:00,1.88,1.67
2026-09-19T08:45:00,2.78,2.83
2026-09-19T09:45:00,3.51,3.61
2026-09-19T10:45:00,3.94,4.05
2026-09-19T11:45:00,4.08,4.25
2026-09-19T12:45:00,3.98,4.17
2026-09-19T13:45:00,3.62,3.79
2026-09-19T14:45:00,2.95,3.14
2026-09-19T15:45:00,2.04,2.25
2026-09-19T16:45:00,1.12,1.22
2026-09-19T17:45:00,0.52,0.49
2026-09-19T18:45:00,0.48,0.23
2026-09-19T19:45:00,1.0,1.0
2026-09-19T20:45:00,1.84,1.83
2026-09-19T21:45:00,2.7,2.73
2026-09-19T22:45:00,3.36,3.51
2026-09-19T23:45:00,3.74,3.88
