fecha,altura_astronomica_m,altura_medida_m
2026-09-22T00:45:00,3.26,3.84
2026-09-22T01:45:00,3.51,4.02
2026-09-22T02:45:00,3.53,4.03
2026-09-22T03:45:00,3.29,3.8
2026-09-22T04:45:00,2.8,3.37
2026-09-22T05:45:00,2.17,2.78
2026-09-22T06:45:00,1.61,2.11
2026-09-22T07:45:00,1.34,1.75
2026-09-22T08:45:00,1.46,1.91
2026-09-22T09:45:00,1.9,2.42
2026-09-22T10:45:00,2.47,3.0
2026-09-22T11:45:00,3.01,3.47
2026-09-22T12:45:00,3.43,3.75
2026-09-22T13:45:00,3.69,3.9
2026-09-22T14:45:00,3.76,3.89
2026-09-22T15:45:00,3.59,3.59
2026-09-22T16:45:00,3.11,3.08
2026-09-22T17:45:00,2.35,2.22
2026-09-22T18:45:00,1.51,1.24
2026-09-22T19:45:00,0.86,0.54
2026-09-22T20:45:00,0.63,0.22
2026-09-22T21:45:00,0.87,0.48
2026-09-22T22:45:00,1.45,1.06
2026-09-22T23:45:00,2.15,1.72
