fecha,altura_astronomica_m,altura_medida_m
2026-07-11T00:45:00,3.37,3.64
2026-07-11T01:45:00,3.61,3.97
2026-07-11T02:45:00,3.58,3.98
2026-07-11T03:45:00,3.26,3.71
2026-07-11T04:45:00,2.69,3.18
2026-07-11T05:45:00,1.98,2.39
2026-07-11T06:45:00,1.36,1.53
2026-07-11T07:45:00,1.05,0.9
2026-07-11T08:45:00,1.21,0.83
2026-07-11T09:45:00,1.76,1.6
2026-07-11T10:45:00,2.51,2.43
2026-07-11T11:45:00,3.2,3.18
2026-07-11T12:45:00,3.67,3.76
2026-07-11T13:45:00,3.88,4.01
2026-07-11T14:45:00,3.86,4.1
2026-07-11T15:45:00,3.64,3.88
2026-07-11T16:45:00,3.22,3.5
2026-07-11T17:45:00,2.61,2.89
2026-07-11T18:45:00,1.9,1.96
2026-07-11T19:45:00,1.29,0.92
2026-07-11T20:45:00,0.98,0.3
2026-07-11T21:45:00,1.08,0.24
2026-07-11T22:45:00,1.55,0.81
2026-07-11T23:45:00,2.2,1.57
