fecha,altura_astronomica_m,altura_medida_m
2026-08-18T00:45:00,2.92,2.82
2026-08-18T01:45:00,2.06,1.96
2026-08-18T02:45:00,1.13,1.08
2026-08-18T03:45:00,0.51,0.39
2026-08-18T04:45:00,0.49,0.26
2026-08-18T05:45:00,1.1,0.82
2026-08-18T06:45:00,2.06,1.79
2026-08-18T07:45:00,2.99,2.82
2026-08-18T08:45:00,3.62,3.75
2026-08-18T09:45:00,3.88,3.9
2026-08-18T10:45:00,3.86,3.82
2026-08-18T11:45:00,3.6,3.47
2026-08-18T12:45:00,3.09,2.85
2026-08-18T13:45:00,2.32,2.01
2026-08-18T14:45:00,1.44,1.08
2026-08-18T15:45:00,0.75,0.39
2026-08-18T16:45:00,0.57,0.22
2026-08-18T17:45:00,0.99,0.71
2026-08-18T18:45:00,1.83,1.56
2026-08-18T19:45:00,2.73,2.52
2026-08-18T20:45:00,3.42,3.46
2026-08-18T21:45:00,3.8,3.71
2026-08-18T22:45:00,3.92,3.78
2026-08-18T23:45:00,3.8,3.48
