fecha,altura_astronomica_m,altura_medida_m
2026-07-08T00:45:00,3.76,4.0
2026-07-08T01:45:00,3.26,3.71
2026-07-08T02:45:00,2.48,3.03
2026-07-08T03:45:00,1.56,2.25
2026-07-08T04:45:00,0.77,1.31
2026-07-08T05:45:00,0.41,0.68
2026-07-08T06:45:00,0.65,0.78
2026-07-08T07:45:00,1.4,1.57
2026-07-08T08:45:00,2.37,2.77
2026-07-08T09:45:00,3.23,3.6
2026-07-08T10:45:00,3.77,4.03
2026-07-08T11:45:00,3.96,4.23
2026-07-08T12:45:00,3.86,4.24
2026-07-08T13:45:00,3.52,3.96
2026-07-08T14:45:00,2.96,3.45
2026-07-08T15:45:00,2.24,2.76
2026-07-08T16:45:00,1.52,1.9
2026-07-08T17:45:00,1.03,1.25
2026-07-08T18:45:00,0.99,1.17
2026-07-08T19:45:00,1.41,1.72
2026-07-08T20:45:00,2.13,2.55
2026-07-08T21:45:00,2.89,3.35
2026-07-08T22:45:00,3.49,3.92
2026-07-08T23:45:00,3.82,4.21
