fecha,altura_astronomica_m,altura_medida_m
2026-08-11T00:45:00,2.31,2.53
2026-08-11T01:45:00,2.94,3.31
2026-08-11T02:45:00,3.35,3.73
2026-08-11T03:45:00,3.49,3.78
2026-08-11T04:45:00,3.36,3.62
2026-08-11T05:45:00,3.0,3.17
2026-08-11T06:45:00,2.48,2.67
2026-08-11T07:45:00,1.94,1.97
2026-08-11T08:45:00,1.52,1.43
2026-08-11T09:45:00,1.39,1.19
2026-08-11T10:45:00,1.61,1.56
2026-08-11T11:45:00,2.12,2.29
2026-08-11T12:45:00,2.76,2.91
2026-08-11T13:45:00,3.35,3.58
2026-08-11T14:45:00,3.75,4.03
2026-08-11T15:45:00,3.92,4.25
2026-08-11T16:45:00,3.85,4.29
2026-08-11T17:45:00,3.54,4.03
2026-08-11T18:45:00,3.01,3.54
2026-08-11T19:45:00,2.31,2.77
2026-08-11T20:45:00,1.58,1.84
2026-08-11T21:45:00,0.99,0.73
2026-08-11T22:45:00,0.75,0.27
2026-08-11T23:45:00,0.93,0.33
