fecha,altura_astronomica_m,altura_medida_m
2026-08-12T00:45:00,1.46,0.97
2026-08-12T01:45:00,2.16,1.85
2026-08-12T02:45:00,2.82,2.74
2026-08-12T03:45:00,3.26,3.42
2026-08-12T04:45:00,3.43,3.65
2026-08-12T05:45:00,3.34,3.55
2026-08-12T06:45:00,3.04,3.27
2026-08-12T07:45:00,2.59,2.8
2026-08-12T08:45:00,2.07,2.11
2026-08-12T09:45:00,1.64,1.49
2026-08-12T10:45:00,1.42,1.09
2026-08-12T11:45:00,1.54,1.25
2026-08-12T12:45:00,1.98,1.92
2026-08-12T13:45:00,2.63,2.67
2026-08-12T14:45:00,3.27,3.43
2026-08-12T15:45:00,3.73,3.97
2026-08-12T16:45:00,3.93,4.19
2026-08-12T17:45:00,3.85,4.27
2026-08-12T18:45:00,3.54,4.11
2026-08-12T19:45:00,3.02,3.68
2026-08-12T20:45:00,2.36,3.0
2026-08-12T21:45:00,1.63,2.09
2026-08-12T22:45:00,1.01,1.13
2026-08-12T23:45:00,0.7,0.58
