fecha,altura_astronomica_m,altura_medida_m
2026-07-02T00:45:00,0.97,1.08
2026-07-02T01:45:00,0.39,0.55
2026-07-02T02:45:00,0.34,0.69
2026-07-02T03:45:00,0.82,1.36
2026-07-02T04:45:00,1.64,2.18
2026-07-02T05:45:00,2.49,2.9
2026-07-02T06:45:00,3.16,3.49
2026-07-02T07:45:00,3.57,3.71
2026-07-02T08:45:00,3.71,3.77
2026-07-02T09:45:00,3.59,3.53
2026-07-02T10:45:00,3.18,3.07
2026-07-02T11:45:00,2.53,2.3
2026-07-02T12:45:00,1.8,1.45
2026-07-02T13:45:00,1.26,0.84
2026-07-02T14:45:00,1.16,0.82
2026-07-02T15:45:00,1.56,1.44
2026-07-02T16:45:00,2.31,2.37
2026-07-02T17:45:00,3.11,3.38
2026-07-02T18:45:00,3.71,3.95
2026-07-02T19:45:00,4.0,4.13
2026-07-02T20:45:00,3.99,4.14
2026-07-02T21:45:00,3.72,3.86
2026-07-02T22:45:00,3.18,3.27
2026-07-02T23:45:00,2.41,2.46
