fecha,altura_astronomica_m,altura_medida_m
2026-09-04T04:45:00,0.82,1.08
2026-09-04T05:45:00,1.07,1.22
2026-09-04T06:45:00,1.82,2.02
2026-09-04T07:45:00,2.75,3.0
2026-09-04T08:45:00,3.52,3.78
2026-09-04T09:45:00,3.92,4.11
2026-09-04T10:45:00,3.96,4.26
2026-09-04T11:45:00,3.77,4.21
2026-09-04T12:45:00,3.43,3.89
2026-09-04T13:45:00,2.93,3.37
2026-09-04T14:45:00,2.26,2.63
2026-09-04T15:45:00,1.52,1.74
2026-09-04T16:45:00,0.96,
2026-09-04T17:45:00,0.82,
2026-09-04T18:45:00,1.2,
2026-09-04T19:45:00,1.93,
2026-09-04T20:45:00,2.74,
2026-09-04T21:45:00,3.37,
2026-09-04T22:45:00,3.7,
2026-09-04T23:45:00,3.75,
