fecha,altura_astronomica_m,altura_medida_m
2026-07-09T00:45:00,3.86,4.35
2026-07-09T01:45:00,3.61,4.15
2026-07-09T02:45:00,3.06,3.68
2026-07-09T03:45:00,2.26,3.05
2026-07-09T04:45:00,1.39,2.15
2026-07-09T05:45:00,0.74,1.25
2026-07-09T06:45:00,0.59,0.84
2026-07-09T07:45:00,1.01,1.31
2026-07-09T08:45:00,1.83,2.19
2026-07-09T09:45:00,2.75,3.24
2026-07-09T10:45:00,3.46,3.94
2026-07-09T11:45:00,3.86,4.25
2026-07-09T12:45:00,3.95,4.38
2026-07-09T13:45:00,3.79,4.26
2026-07-09T14:45:00,3.42,3.89
2026-07-09T15:45:00,2.84,3.28
2026-07-09T16:45:00,2.12,2.45
2026-07-09T17:45:00,1.43,1.42
2026-07-09T18:45:00,1.01,0.84
2026-07-09T19:45:00,1.03,0.76
2026-07-09T20:45:00,1.49,1.3
2026-07-09T21:45:00,2.19,2.04
2026-07-09T22:45:00,2.9,2.96
2026-07-09T23:45:00,3.44,3.62
