fecha,altura_astronomica_m,altura_medida_m
2026-09-12T00:45:00,0.66,1.0
2026-09-12T01:45:00,0.88,1.36
2026-09-12T02:45:00,1.51,2.12
2026-09-12T03:45:00,2.29,2.88
2026-09-12T04:45:00,2.94,3.58
2026-09-12T05:45:00,3.32,3.85
2026-09-12T06:45:00,3.44,3.9
2026-09-12T07:45:00,3.38,3.76
2026-09-12T08:45:00,3.13,3.36
2026-09-12T09:45:00,2.67,2.85
2026-09-12T10:45:00,2.01,2.05
2026-09-12T11:45:00,1.35,1.26
2026-09-12T12:45:00,0.96,0.77
2026-09-12T13:45:00,1.06,0.99
2026-09-12T14:45:00,1.64,1.7
2026-09-12T15:45:00,2.44,2.46
2026-09-12T16:45:00,3.16,3.33
2026-09-12T17:45:00,3.58,3.75
2026-09-12T18:45:00,3.72,3.84
2026-09-12T19:45:00,3.66,3.73
2026-09-12T20:45:00,3.45,3.42
2026-09-12T21:45:00,3.05,2.9
2026-09-12T22:45:00,2.4,2.13
2026-09-12T23:45:00,1.59,1.31
