fecha,altura_astronomica_m,altura_medida_m
2026-07-16T00:45:00,0.67,0.41
2026-07-16T01:45:00,0.71,0.46
2026-07-16T02:45:00,1.18,0.93
2026-07-16T03:45:00,1.9,1.71
2026-07-16T04:45:00,2.64,2.47
2026-07-16T05:45:00,3.17,3.17
2026-07-16T06:45:00,3.43,3.58
2026-07-16T07:45:00,3.42,3.65
2026-07-16T08:45:00,3.19,3.54
2026-07-16T09:45:00,2.8,3.24
2026-07-16T10:45:00,2.29,2.64
2026-07-16T11:45:00,1.78,2.0
2026-07-16T12:45:00,1.45,1.42
2026-07-16T13:45:00,1.49,1.34
2026-07-16T14:45:00,1.93,1.99
2026-07-16T15:45:00,2.63,2.77
2026-07-16T16:45:00,3.35,3.6
2026-07-16T17:45:00,3.84,4.17
2026-07-16T18:45:00,4.01,4.26
2026-07-16T19:45:00,3.89,4.3
2026-07-16T20:45:00,3.57,4.08
2026-07-16T21:45:00,3.08,3.78
2026-07-16T22:45:00,2.44,3.15
2026-07-16T23:45:00,1.69,2.31
