fecha,altura_astronomica_m,altura_medida_m
2026-08-29T04:45:00,2.44,2.68
2026-08-29T05:45:00,3.08,3.35
2026-08-29T06:45:00,3.48,3.76
2026-08-29T07:45:00,3.6,3.85
2026-08-29T08:45:00,3.44,3.73
2026-08-29T09:45:00,3.01,3.38
2026-08-29T10:45:00,2.35,2.75
2026-08-29T11:45:00,1.63,1.87
2026-08-29T12:45:00,1.08,1.12
2026-08-29T13:45:00,0.92,0.85
2026-08-29T14:45:00,1.22,1.21
2026-08-29T15:45:00,1.9,2.08
2026-08-29T16:45:00,2.69,
2026-08-29T17:45:00,3.37,
2026-08-29T18:45:00,3.78,
2026-08-29T19:45:00,3.89,
2026-08-29T20:45:00,3.71,
2026-08-29T21:45:00,3.27,
2026-08-29T22:45:00,2.58,
2026-08-29T23:45:00,1.77,
