fecha,altura_astronomica_m,altura_medida_m
2026-09-21T00:45:00,3.62,3.99
2026-09-21T01:45:00,3.67,4.01
2026-09-21T02:45:00,3.44,3.78
2026-09-21T03:45:00,2.93,3.36
2026-09-21T04:45:00,2.24,2.79
2026-09-21T05:45:00,1.58,2.25
2026-09-21T06:45:00,1.22,1.71
2026-09-21T07:45:00,1.3,2.57
2026-09-21T08:45:00,1.78,3.23
2026-09-21T09:45:00,2.44,3.91
2026-09-21T10:45:00,3.05,4.48
2026-09-21T11:45:00,3.49,5.05
2026-09-21T12:45:00,3.74,5.51
2026-09-21T13:45:00,3.81,5.76
2026-09-21T14:45:00,3.67,5.68
2026-09-21T15:45:00,3.24,5.37
2026-09-21T16:45:00,2.51,4.74
2026-09-21T17:45:00,1.64,4.03
2026-09-21T18:45:00,0.91,3.27
2026-09-21T19:45:00,0.59,2.57
2026-09-21T20:45:00,0.79,2.02
2026-09-21T21:45:00,1.38,2.17
2026-09-21T22:45:00,2.12,2.77
2026-09-21T23:45:00,2.78,3.34
