fecha,altura_astronomica_m,altura_medida_m
2026-09-10T00:45:00,1.57,1.42
2026-09-10T01:45:00,2.28,2.27
2026-09-10T02:45:00,2.9,3.04
2026-09-10T03:45:00,3.28,3.6
2026-09-10T04:45:00,3.42,3.69
2026-09-10T05:45:00,3.34,3.61
2026-09-10T06:45:00,3.06,3.36
2026-09-10T07:45:00,2.61,2.88
2026-09-10T08:45:00,2.05,2.18
2026-09-10T09:45:00,1.54,1.61
2026-09-10T10:45:00,1.26,1.22
2026-09-10T11:45:00,1.38,1.5
2026-09-10T12:45:00,1.86,2.02
2026-09-10T13:45:00,2.53,2.7
2026-09-10T14:45:00,3.18,3.35
2026-09-10T15:45:00,3.63,3.92
2026-09-10T16:45:00,3.81,4.09
2026-09-10T17:45:00,3.76,4.16
2026-09-10T18:45:00,3.5,4.09
2026-09-10T19:45:00,3.03,3.79
2026-09-10T20:45:00,2.35,3.21
2026-09-10T21:45:00,1.59,2.46
2026-09-10T22:45:00,0.96,1.6
2026-09-10T23:45:00,0.69,1.1
