fecha,altura_astronomica_m,altura_medida_m
2026-07-06T00:45:00,2.98,3.25
2026-07-06T01:45:00,2.14,2.47
2026-07-06T02:45:00,1.23,1.38
2026-07-06T03:45:00,0.52,0.64
2026-07-06T04:45:00,0.29,0.18
2026-07-06T05:45:00,0.66,0.38
2026-07-06T06:45:00,1.48,1.17
2026-07-06T07:45:00,2.45,2.2
2026-07-06T08:45:00,3.26,3.18
2026-07-06T09:45:00,3.73,3.74
2026-07-06T10:45:00,3.85,3.9
2026-07-06T11:45:00,3.67,3.77
2026-07-06T12:45:00,3.23,3.41
2026-07-06T13:45:00,2.59,2.76
2026-07-06T14:45:00,1.85,1.87
2026-07-06T15:45:00,1.24,1.04
2026-07-06T16:45:00,0.99,0.55
2026-07-06T17:45:00,1.23,0.73
2026-07-06T18:45:00,1.89,1.47
2026-07-06T19:45:00,2.72,2.3
2026-07-06T20:45:00,3.45,3.14
2026-07-06T21:45:00,3.9,3.58
2026-07-06T22:45:00,4.03,3.79
2026-07-06T23:45:00,3.87,3.74
