fecha,altura_astronomica_m,altura_medida_m
2026-07-14T00:45:00,1.41,0.83
2026-07-14T01:45:00,2.07,1.7
2026-07-14T02:45:00,2.71,2.51
2026-07-14T03:45:00,3.19,3.26
2026-07-14T04:45:00,3.4,3.58
2026-07-14T05:45:00,3.34,3.56
2026-07-14T06:45:00,3.06,3.42
2026-07-14T07:45:00,2.63,3.07
2026-07-14T08:45:00,2.14,2.57
2026-07-14T09:45:00,1.74,2.01
2026-07-14T10:45:00,1.56,1.48
2026-07-14T11:45:00,1.68,1.47
2026-07-14T12:45:00,2.1,1.5
2026-07-14T13:45:00,2.72,2.62
2026-07-14T14:45:00,3.33,3.23
2026-07-14T15:45:00,3.79,3.84
2026-07-14T16:45:00,3.98,4.07
2026-07-14T17:45:00,3.89,4.21
2026-07-14T18:45:00,3.56,3.92
2026-07-14T19:45:00,3.04,3.49
2026-07-14T20:45:00,2.39,2.77
2026-07-14T21:45:00,1.69,1.92
2026-07-14T22:45:00,1.09,1.01
2026-07-14T23:45:00,0.77,0.5
