fecha,altura_astronomica_m,altura_medida_m
2026-07-03T00:45:00,1.5,1.46
2026-07-03T01:45:00,0.71,0.67
2026-07-03T02:45:00,0.31,0.2
2026-07-03T03:45:00,0.47,0.32
2026-07-03T04:45:00,1.12,1.04
2026-07-03T05:45:00,1.99,1.97
2026-07-03T06:45:00,2.82,2.9
2026-07-03T07:45:00,3.39,3.59
2026-07-03T08:45:00,3.67,3.86
2026-07-03T09:45:00,3.66,3.84
2026-07-03T10:45:00,3.39,3.52
2026-07-03T11:45:00,2.86,3.03
2026-07-03T12:45:00,2.17,2.21
2026-07-03T13:45:00,1.51,1.33
2026-07-03T14:45:00,1.16,0.74
2026-07-03T15:45:00,1.29,0.87
2026-07-03T16:45:00,1.88,1.67
2026-07-03T17:45:00,2.69,2.65
2026-07-03T18:45:00,3.42,3.53
2026-07-03T19:45:00,3.89,3.91
2026-07-03T20:45:00,4.03,4.11
2026-07-03T21:45:00,3.88,4.07
2026-07-03T22:45:00,3.49,3.71
2026-07-03T23:45:00,2.85,3.17
