fecha,altura_astronomica_m,altura_medida_m
2026-06-30T00:45:00,0.33,0.28
2026-06-30T01:45:00,0.56,0.36
2026-06-30T02:45:00,1.21,1.04
2026-06-30T03:45:00,2.04,1.89
2026-06-30T04:45:00,2.79,2.66
2026-06-30T05:45:00,3.33,3.24
2026-06-30T06:45:00,3.63,3.5
2026-06-30T07:45:00,3.69,3.49
2026-06-30T08:45:00,3.48,3.26
2026-06-30T09:45:00,2.98,2.85
2026-06-30T10:45:00,2.26,2.11
2026-06-30T11:45:00,1.55,1.46
2026-06-30T12:45:00,1.13,1.14
2026-06-30T13:45:00,1.2,1.33
2026-06-30T14:45:00,1.73,1.94
2026-06-30T15:45:00,2.5,2.92
2026-06-30T16:45:00,3.27,3.81
2026-06-30T17:45:00,3.82,4.26
2026-06-30T18:45:00,4.08,4.58
2026-06-30T19:45:00,4.06,4.64
2026-06-30T20:45:00,3.73,4.45
2026-06-30T21:45:00,3.09,4.02
2026-06-30T22:45:00,2.2,3.4
2026-06-30T23:45:00,1.24,2.73
