fecha,altura_astronomica_m,altura_medida_m
2026-08-26T00:45:00,1.44,0.65
2026-08-26T01:45:00,2.15,1.54
2026-08-26T02:45:00,2.81,2.47
2026-08-26T03:45:00,3.29,3.11
2026-08-26T04:45:00,3.55,3.35
2026-08-26T05:45:00,3.54,3.29
2026-08-26T06:45:00,3.24,2.99
2026-08-26T07:45:00,2.71,2.54
2026-08-26T08:45:00,2.06,1.93
2026-08-26T09:45:00,1.5,1.3
2026-08-26T10:45:00,1.22,0.83
2026-08-26T11:45:00,1.33,0.76
2026-08-26T12:45:00,1.76,1.18
2026-08-26T13:45:00,2.4,1.85
2026-08-26T14:45:00,3.06,2.77
2026-08-26T15:45:00,3.61,3.57
2026-08-26T16:45:00,3.92,3.92
2026-08-26T17:45:00,3.93,3.99
2026-08-26T18:45:00,3.59,3.77
2026-08-26T19:45:00,2.93,3.17
2026-08-26T20:45:00,2.06,2.4
2026-08-26T21:45:00,1.22,1.34
2026-08-26T22:45:00,0.65,0.54
2026-08-26T23:45:00,0.5,0.1
