fecha,altura_astronomica_m,altura_medida_m
2026-08-10T00:45:00,3.07,4.09
2026-08-10T01:45:00,3.45,4.39
2026-08-10T02:45:00,3.56,4.45
2026-08-10T03:45:00,3.41,4.25
2026-08-10T04:45:00,3.0,3.89
2026-08-10T05:45:00,2.41,3.3
2026-08-10T06:45:00,1.8,2.66
2026-08-10T07:45:00,1.36,1.91
2026-08-10T08:45:00,1.27,1.58
2026-08-10T09:45:00,1.58,1.97
2026-08-10T10:45:00,2.18,2.59
2026-08-10T11:45:00,2.87,3.26
2026-08-10T12:45:00,3.44,3.89
2026-08-10T13:45:00,3.79,4.08
2026-08-10T14:45:00,3.92,4.14
2026-08-10T15:45:00,3.83,4.08
2026-08-10T16:45:00,3.53,3.74
2026-08-10T17:45:00,3.0,3.2
2026-08-10T18:45:00,2.3,2.38
2026-08-10T19:45:00,1.56,1.17
2026-08-10T20:45:00,0.99,0.54
2026-08-10T21:45:00,0.8,0.43
2026-08-10T22:45:00,1.04,0.9
2026-08-10T23:45:00,1.61,2.04
