fecha,altura_astronomica_m,altura_medida_m
2026-09-23T00:45:00,2.77,2.4
2026-09-23T01:45:00,3.22,3.04
2026-09-23T02:45:00,3.46,3.34
2026-09-23T03:45:00,3.46,3.24
2026-09-23T04:45:00,3.21,2.87
2026-09-23T05:45:00,2.73,2.33
2026-09-23T06:45:00,2.14,1.58
2026-09-23T07:45:00,1.62,1.02
2026-09-23T08:45:00,1.36,0.61
2026-09-23T09:45:00,1.45,0.53
2026-09-23T10:45:00,1.84,0.82
2026-09-23T11:45:00,2.39,1.4
2026-09-23T12:45:00,2.95,2.15
2026-09-23T13:45:00,3.41,2.93
2026-09-23T14:45:00,3.71,3.62
2026-09-23T15:45:00,3.79,3.82
2026-09-23T16:45:00,3.57,3.74
2026-09-23T17:45:00,3.03,3.41
2026-09-23T18:45:00,2.25,2.81
2026-09-23T19:45:00,1.43,1.77
2026-09-23T20:45:00,0.84,0.85
2026-09-23T21:45:00,0.66,0.2
2026-09-23T22:45:00,0.91,0.15
2026-09-23T23:45:00,1.47,0.77
