fecha,altura_astronomica_m,altura_medida_m
2026-09-24T05:45:00,3.19,3.89
2026-09-24T06:45:00,2.7,3.4
2026-09-24T07:45:00,2.1,2.9
2026-09-24T08:45:00,1.56,1.89
2026-09-24T09:45:00,1.26,1.49
2026-09-24T10:45:00,1.31,1.12
2026-09-24T11:45:00,1.69,1.37
2026-09-24T12:45:00,2.27,2.05
2026-09-24T13:45:00,2.9,2.89
2026-09-24T14:45:00,3.44,3.71
2026-09-24T15:45:00,3.78,4.12
2026-09-24T16:45:00,3.84,4.37
2026-09-24T17:45:00,3.56,
2026-09-24T18:45:00,2.97,
2026-09-24T19:45:00,2.19,
2026-09-24T20:45:00,1.41,
2026-09-24T21:45:00,0.85,
2026-09-24T22:45:00,0.68,
2026-09-24T23:45:00,0.92,
