fecha,altura_astronomica_m,altura_medida_m
2026-09-06T00:45:00,3.68,3.78
2026-09-06T01:45:00,3.45,3.53
2026-09-06T02:45:00,2.97,2.34
2026-09-06T03:45:00,2.28,2.19
2026-09-06T04:45:00,1.56,1.35
2026-09-06T05:45:00,1.07,0.78
2026-09-06T06:45:00,1.05,1.42
2026-09-06T07:45:00,1.56,1.42
2026-09-06T08:45:00,2.38,2.46
2026-09-06T09:45:00,3.19,3.3
2026-09-06T10:45:00,3.74,3.8
2026-09-06T11:45:00,3.94,4.01
2026-09-06T12:45:00,3.91,4.05
2026-09-06T13:45:00,3.72,3.79
2026-09-06T14:45:00,3.38,3.36
2026-09-06T15:45:00,2.84,2.65
2026-09-06T16:45:00,2.11,1.68
2026-09-06T17:45:00,1.36,0.81
2026-09-06T18:45:00,0.85,0.23
2026-09-06T19:45:00,0.81,0.24
2026-09-06T20:45:00,1.26,0.24
2026-09-06T21:45:00,1.99,1.67
2026-09-06T22:45:00,2.74,2.54
2026-09-06T23:45:00,3.29,3.3
