fecha,altura_astronomica_m,altura_medida_m
2026-07-22T00:45:00,3.87,4.05
2026-07-22T01:45:00,3.58,3.76
2026-07-22T02:45:00,2.92,3.17
2026-07-22T03:45:00,1.97,2.21
2026-07-22T04:45:00,1.01,1.18
2026-07-22T05:45:00,0.44,0.54
2026-07-22T06:45:00,0.52,0.51
2026-07-22T07:45:00,1.2,1.32
2026-07-22T08:45:00,2.18,2.35
2026-07-22T09:45:00,3.08,3.4
2026-07-22T10:45:00,3.7,3.94
2026-07-22T11:45:00,4.01,4.17
2026-07-22T12:45:00,4.07,4.19
2026-07-22T13:45:00,3.87,3.97
2026-07-22T14:45:00,3.36,3.41
2026-07-22T15:45:00,2.54,2.63
2026-07-22T16:45:00,1.57,1.75
2026-07-22T17:45:00,0.81,0.95
2026-07-22T18:45:00,0.55,0.55
2026-07-22T19:45:00,0.88,0.76
2026-07-22T20:45:00,1.63,1.48
2026-07-22T21:45:00,2.48,2.4
2026-07-22T22:45:00,3.17,3.03
2026-07-22T23:45:00,3.62,3.6
