fecha,altura_astronomica_m,altura_medida_m
2026-07-20T03:45:00,0.59,0.89
2026-07-20T04:45:00,0.31,0.44
2026-07-20T05:45:00,0.68,0.78
2026-07-20T06:45:00,1.53,1.62
2026-07-20T07:45:00,2.5,2.57
2026-07-20T08:45:00,3.26,3.61
2026-07-20T09:45:00,3.71,4.04
2026-07-20T10:45:00,3.85,4.17
2026-07-20T11:45:00,3.75,4.07
2026-07-20T12:45:00,3.39,3.65
2026-07-20T13:45:00,2.74,3.04
2026-07-20T14:45:00,1.9,2.14
2026-07-20T15:45:00,1.14,1.25
2026-07-20T16:45:00,0.78,
2026-07-20T17:45:00,0.99,
2026-07-20T18:45:00,1.67,
2026-07-20T19:45:00,2.52,
2026-07-20T20:45:00,3.23,
2026-07-20T21:45:00,3.68,
2026-07-20T22:45:00,3.88,
2026-07-20T23:45:00,3.88,
