fecha,altura_astronomica_m,altura_medida_m
2026-07-15T00:45:00,0.84,0.57
2026-07-15T01:45:00,1.29,1.13
2026-07-15T02:45:00,1.97,2.09
2026-07-15T03:45:00,2.66,2.81
2026-07-15T04:45:00,3.16,3.4
2026-07-15T05:45:00,3.4,3.6
2026-07-15T06:45:00,3.36,3.6
2026-07-15T07:45:00,3.11,3.45
2026-07-15T08:45:00,2.71,3.09
2026-07-15T09:45:00,2.24,2.62
2026-07-15T10:45:00,1.8,1.86
2026-07-15T11:45:00,1.55,1.35
2026-07-15T12:45:00,1.61,1.31
2026-07-15T13:45:00,2.03,1.79
2026-07-15T14:45:00,2.67,2.48
2026-07-15T15:45:00,3.34,3.26
2026-07-15T16:45:00,3.83,3.88
2026-07-15T17:45:00,4.01,4.12
2026-07-15T18:45:00,3.9,4.16
2026-07-15T19:45:00,3.56,3.88
2026-07-15T20:45:00,3.05,2.77
2026-07-15T21:45:00,2.4,2.7
2026-07-15T22:45:00,1.69,1.78
2026-07-15T23:45:00,1.04,0.95
