fecha,altura_astronomica_m,altura_medida_m
2026-09-03T00:45:00,2.9,3.18
2026-09-03T01:45:00,2.16,2.64
2026-09-03T02:45:00,1.39,1.64
2026-09-03T03:45:00,0.89,1.08
2026-09-03T04:45:00,0.89,0.88
2026-09-03T05:45:00,1.43,1.39
2026-09-03T06:45:00,2.29,2.38
2026-09-03T07:45:00,3.13,3.27
2026-09-03T08:45:00,3.68,3.97
2026-09-03T09:45:00,3.87,4.19
2026-09-03T10:45:00,3.78,4.24
2026-09-03T11:45:00,3.5,4.02
2026-09-03T12:45:00,3.06,3.54
2026-09-03T13:45:00,2.43,2.97
2026-09-03T14:45:00,1.71,2.11
2026-09-03T15:45:00,1.1,1.24
2026-09-03T16:45:00,0.85,0.8
2026-09-03T17:45:00,1.1,1.07
2026-09-03T18:45:00,1.75,1.94
2026-09-03T19:45:00,2.55,2.93
2026-09-03T20:45:00,3.24,3.68
2026-09-03T21:45:00,3.65,3.99
2026-09-03T22:45:00,3.78,4.11
2026-09-03T23:45:00,3.65,4.06
