fecha,altura_astronomica_m,altura_medida_m
2026-07-26T00:45:00,2.4,2.44
2026-07-26T01:45:00,3.04,3.03
2026-07-26T02:45:00,3.47,3.77
2026-07-26T03:45:00,3.65,3.86
2026-07-26T04:45:00,3.56,3.64
2026-07-26T05:45:00,3.16,3.31
2026-07-26T06:45:00,2.51,2.85
2026-07-26T07:45:00,1.78,1.99
2026-07-26T08:45:00,1.24,1.45
2026-07-26T09:45:00,1.09,1.22
2026-07-26T10:45:00,1.37,1.62
2026-07-26T11:45:00,1.97,2.36
2026-07-26T12:45:00,2.67,3.1
2026-07-26T13:45:00,3.3,3.73
2026-07-26T14:45:00,3.78,4.09
2026-07-26T15:45:00,4.06,4.33
2026-07-26T16:45:00,4.08,4.38
2026-07-26T17:45:00,3.75,4.12
2026-07-26T18:45:00,3.04,3.59
2026-07-26T19:45:00,2.09,2.69
2026-07-26T20:45:00,1.16,1.99
2026-07-26T21:45:00,0.56,1.09
2026-07-26T22:45:00,0.49,0.65
2026-07-26T23:45:00,0.9,0.91
