fecha,altura_astronomica_m,altura_medida_m
2026-09-07T00:45:00,3.57,3.68
2026-09-07T01:45:00,3.59,3.74
2026-09-07T02:45:00,3.37,3.3
2026-09-07T03:45:00,2.91,2.74
2026-09-07T04:45:00,2.28,2.05
2026-09-07T05:45:00,1.63,1.36
2026-09-07T06:45:00,1.21,0.75
2026-09-07T07:45:00,1.23,0.68
2026-09-07T08:45:00,1.69,1.38
2026-09-07T09:45:00,2.41,2.19
2026-09-07T10:45:00,3.12,2.96
2026-09-07T11:45:00,3.61,3.65
2026-09-07T12:45:00,3.84,3.9
2026-09-07T13:45:00,3.86,4.06
2026-09-07T14:45:00,3.73,3.92
2026-09-07T15:45:00,3.42,3.5
2026-09-07T16:45:00,2.88,2.91
2026-09-07T17:45:00,2.13,2.13
2026-09-07T18:45:00,1.37,0.96
2026-09-07T19:45:00,0.86,0.3
2026-09-07T20:45:00,0.79,0.21
2026-09-07T21:45:00,1.19,0.63
2026-09-07T22:45:00,1.87,1.32
2026-09-07T23:45:00,2.59,2.2
