fecha,altura_astronomica_m,altura_medida_m
2026-08-14T00:45:00,0.64,0.18
2026-08-14T01:45:00,0.73,0.31
2026-08-14T02:45:00,1.26,0.84
2026-08-14T03:45:00,2.02,1.5
2026-08-14T04:45:00,2.74,2.25
2026-08-14T05:45:00,3.22,2.19
2026-08-14T06:45:00,3.41,3.3
2026-08-14T07:45:00,3.36,3.33
2026-08-14T08:45:00,3.13,3.11
2026-08-14T09:45:00,2.72,2.64
2026-08-14T10:45:00,2.17,1.91
2026-08-14T11:45:00,1.6,
2026-08-14T12:45:00,1.23,
2026-08-14T13:45:00,1.27,
2026-08-14T14:45:00,1.74,
2026-08-14T15:45:00,2.49,
2026-08-14T16:45:00,3.22,
2026-08-14T17:45:00,3.7,
2026-08-14T18:45:00,3.85,
2026-08-14T19:45:00,3.76,
