fecha,altura_astronomica_m,altura_medida_m
2026-09-20T00:45:00,3.84,3.99
2026-09-20T01:45:00,3.65,3.84
2026-09-20T02:45:00,3.14,3.36
2026-09-20T03:45:00,2.39,2.75
2026-09-20T04:45:00,1.6,1.87
2026-09-20T05:45:00,1.07,1.16
2026-09-20T06:45:00,1.03,0.92
2026-09-20T07:45:00,1.49,1.55
2026-09-20T08:45:00,2.24,2.45
2026-09-20T09:45:00,2.99,3.3
2026-09-20T10:45:00,3.54,3.85
2026-09-20T11:45:00,3.84,4.17
2026-09-20T12:45:00,3.93,4.24
2026-09-20T13:45:00,3.81,4.03
2026-09-20T14:45:00,3.41,3.7
2026-09-20T15:45:00,2.71,2.94
2026-09-20T16:45:00,1.81,2.04
2026-09-20T17:45:00,0.99,1.03
2026-09-20T18:45:00,0.54,0.5
2026-09-20T19:45:00,0.65,0.04
2026-09-20T20:45:00,1.22,0.81
2026-09-20T21:45:00,2.02,2.12
2026-09-20T22:45:00,2.77,3.02
2026-09-20T23:45:00,3.32,3.71
